MALLOW SUMMER HILL OLD DROMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IW5635097178,Long,-8.638139,Lat,52.125083,Elevation,261,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,6.48,2.79,2.33,4.15,6.18,5.38,1.52,3.83,1.54,5.77,3.5,5.52,1.9,6.78,5.08,4.38,5.2,1.47,2.3,2.34,3.79,0.91,4.29,7.87,2.45,3.39,2.22,3.27,5.85,5.04,6.47,3.22,,,,,,,,,
February,2.31,0.48,4.4,4.31,2.06,1.02,2.18,1.83,2.02,4.6,4.07,1.68,5.69,4,5.46,2.05,2.56,1.45,1.87,2.58,6.68,2.51,5.53,2.6,7.43,7.48,5.4,1.44,6.39,2.62,2.14,2.8,,,,,,,,,
March,3.6,1.94,1.13,0.8,2.18,3.55,3.73,5.35,0.66,1.92,0.64,2.61,2.58,7.3,3.1,6.2,1.84,1.33,4.33,2.99,3.56,2.73,4.21,4.55,5.87,0.56,2.08,3.4,4.4,2.97,4.5,3.17,,,,,,,,,
April,1.65,1.98,0.72,1.47,6.86,2.89,0.54,4.13,3.73,3.68,1.7,3.36,2.86,1.72,1.62,4.14,1.65,3.02,2.13,5.73,2.1,2.18,1.29,2.91,1.47,1.39,3.53,1.23,1.18,1.72,6.59,0.8,,,,,,,,,
May,3.75,2.55,3.6,1.69,1.02,0.86,0.25,1.83,3.01,2.61,2.54,2.24,2.91,2.65,3.02,1.2,2.78,3.75,1.84,1.97,3.26,1.71,1.45,3.94,1.16,2.18,3,3.49,2.16,4.82,3.2,1.57,,,,,,,,,
June,2.74,4.4,2.05,1.2,1.88,2.35,2.69,4.17,2.65,1.03,4.36,1.83,3.33,2.34,2.11,2.02,3.24,3.67,0.71,2.29,4,1.61,5.33,2.53,0.91,2.2,2.4,1.36,1.16,0.91,2.76,0.37,,,,,,,,,
July,1.81,1.96,2.98,2.44,2.03,3.93,3.68,1.66,1.49,2.08,1.66,1.14,1.53,4.79,3.12,1.44,3.1,1.78,2.52,1.32,2.53,3,4.84,0.53,2.7,4.29,1.3,1.9,4.1,0.78,4.03,,,,,,,,,,
August,2.03,4.01,7.5,5.25,2.84,4.01,1.72,5.65,4.57,1.51,4.01,2.67,4.46,4.33,3.83,5.1,2.26,2.75,3.66,0.23,5.56,3.29,3.42,2.67,2.93,2.44,2.25,7.54,2.05,1.99,2.53,,,,,,,,,,
September,2.5,2.42,3.97,1.31,0.83,1.22,6.06,2.11,3.66,1.42,0.83,9.42,1.85,5.1,2.79,1.49,0.8,1.7,5.14,1.75,1.15,2.79,0.98,5.44,3.9,1.98,1.43,1.03,6.31,2.47,3.35,,,,,,,,,,
October,1.1,6.02,3.17,3.26,4.06,2.48,3.44,4.62,5.24,2.08,5.5,2.92,1.37,6.3,2.7,1.08,5.16,6.18,2.41,5.76,3.61,4.3,3,5.33,2.28,4.55,7.09,4.73,3.67,0.69,4.83,,,,,,,,,,
November,4.75,4,7.87,2.25,6.27,8.32,1.19,4.52,3.92,4.34,6.34,1.47,6.77,1.59,1.97,3.96,1.95,3.63,3.14,1.24,3.53,5.59,2.33,5.79,3.51,3.34,9.82,1.89,3.1,2.35,4.98,,,,,,,,,,
December,5.32,5.82,3.91,6.17,3.13,10.22,5.32,5.46,3.51,10.5,5.66,4.53,3.62,4.45,3.22,4.88,2.63,6.69,3.67,3.13,4.06,9.34,5.47,2.21,10.44,6.17,2.53,3.03,7.07,5.37,5.01,,,,,,,,,,
Total,38.04,38.37,43.63,34.3,39.34,46.23,32.32,45.16,36,41.54,40.81,39.39,38.87,51.35,38.02,37.94,33.17,37.42,33.72,31.33,43.83,39.96,42.14,46.37,45.05,39.97,43.05,34.31,47.44,31.73,50.39,,,,,,,,,,
