SHERINGHAM-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TG133423,Long,1.172535,Lat,52.935696,Elevation,136,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,2.55,,2.76,,,,,,,4.13,1.64,1.96,1.08,2.67,2,3.43,1.52,1.6,2.4,1.02,0.77,1.22,2.43,2.62,3.83,2.28,4.18,1.19,1.27,2.91,3.67,2.18,2.26,1.77,1.25,4.3,1.2,0.95,2.72,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,0.57,,2.88,,,,,,,2.51,3.05,1.22,2.36,1.52,1.85,1.67,0.44,0.9,2.51,0.42,1.6,0.69,2.16,2.53,2.35,0.69,0.7,1.3,1.9,1.11,0.87,1.53,1.66,2.78,2.75,0.71,0.71,2.97,2.19,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,2.83,,1.76,,,,,,,1.83,1.95,0.7,1.4,0.32,2.42,1.19,0.1,1.13,0.73,2.46,2.15,1.42,0.44,0.56,3.24,0.34,2.04,2.01,2.88,1.09,0.52,0.67,1.92,0.61,4.22,0.7,1.05,0.28,3.29,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.95,,0.72,,,,,,,1.66,1.22,1.57,1.83,2.54,1.26,1.14,0.87,1.56,2.86,2.04,0.57,2.35,2.57,1.13,2.65,0.28,2.04,1.41,0.86,0.57,0.86,1.64,2.48,0.97,1.76,1.07,2.21,1.93,3.23,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,1.57,,1.53,,,,,,,1.52,1.21,3,1.8,1.58,0.77,1.08,1.11,2.16,4.05,3.43,2.09,2.33,0.64,1.8,1.87,2,0.81,1.07,1.75,2.99,2.2,1.14,2.32,1.74,0.68,2.31,1.81,2.12,2.07,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,0.73,,1.03,,,,,,,1.57,0.71,0.83,0.57,2.95,4.58,2.12,1.16,0.72,1.72,0.41,1.84,0.86,2.66,3.36,1.53,1.3,1.84,0.19,0.91,1.44,2,1.97,1.55,2.36,2.39,2.06,0.74,2.55,1.65,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,1.47,,3.44,,,,,,,4.69,3,1.51,1.33,1.91,2.99,1.46,2.16,4.51,2.47,3.85,1.69,0.93,1.18,5.41,3.8,1.76,2.45,3.25,2.71,3.29,0.53,2.07,1.53,4.05,1.66,1.26,0.97,6.05,2.25,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,1.01,,2.85,,,,,,,2.18,1.99,1.78,2.82,1.72,2.98,1.49,0.89,2.52,3.52,1.06,0.85,1.48,0.8,1.36,1.14,1.46,1.19,0.94,3.71,1.47,1.38,1.09,3.24,4.24,0.44,2.43,1.44,2.64,3.5,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.06,,0.75,,,,,,,2.45,1.17,2.31,3,1.55,3.12,0.57,0.76,5.73,2.11,2.12,2.67,1.35,4.01,2.93,1.72,2.2,1.14,1.34,0.51,1.71,2.1,4.92,1.12,2.84,0.71,1.09,1.38,2.58,1.92,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,3.4,,2.12,,,,,,,1.14,2.79,3.53,1.97,2.4,2.67,2.9,3.03,1.35,1.12,4.19,2.92,1.75,2.91,2.19,1.64,2.23,4.9,2.82,3.44,3.28,2.02,2.88,1.87,2.55,0.3,2.56,3.35,0.95,0.75,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
