"HULL PEARSON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3393,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,2.08,2.82,1.32,1.96,1.48,3.21,1.57,4.26,2.08,2.50,
February,1.51,0.30,2.84,4.15,0.95,1.93,1.59,1.25,1.53,0.90,0.63,
March,1.75,1.02,1.80,1.53,0.98,1.25,0.54,1.27,2.97,0.12,1.77,
April,3.98,1.02,1.55,1.50,1.49,2.12,2.00,2.74,0.92,1.06,1.90,
May,2.89,2.45,1.18,3.68,3.07,2.48,1.99,0.85,1.16,1.26,1.74,
June,1.28,0.26,1.04,0.50,1.76,0.04,4.02,2.80,2.33,1.45,1.46,
July,4.31,0.59,4.80,2.83,2.99,1.44,1.89,3.08,0.50,1.71,4.70,
August,1.25,2.82,3.19,2.73,2.33,1.80,2.40,5.65,3.71,2.06,2.97,
September,1.60,0.61,2.08,3.25,2.27,3.14,0.62,3.45,0.27,0.76,2.85,
October,1.50,1.22,2.36,1.37,3.63,2.39,3.81,1.90,4.58,2.10,1.90,
November,0.64,1.74,1.61,3.06,1.66,2.76,2.80,2.47,2.44,3.71,3.54,
December,2.69,2.28,2.26,3.10,2.25,3.15,0.79,2.84,1.84,3.84,1.91,
Total,25.67,16.39,27.53,29.02,25.34,23.98,25.66,29.87,26.51,21.05,27.87,
Calc annual,25.67,16.39,27.53,29.02,25.34,23.98,25.66,29.87,26.51,21.05,27.87,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
