LOXLEY VALLEY (ROCHER FLAT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK268935,Long,-1.598044,Lat,53.437601,Elevation,1106,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.5,5.25,3.96,2.75,5.49,2.89,2.59,3.24,5.02,5.29,5.06,4.94,2.37,2.41,4,4.67,2.22,8.78,1.74,5.58,4.88,3.45,3.04,3.95,2.03,4.17,5.94,4.68,6.08,3.91,4.48,3.56,5.44,4.45,4.5,4.63,3.77,7.98,2,1.6,3.1,4.8,1.12,3.6,2.85,5.9,3.69,5.09,,
February,,4.19,1.98,1.39,2.44,4.72,8.11,0.62,3.78,2.72,3.42,0.28,3.77,6.58,1.88,5.08,3.04,1.42,5.08,0.66,1.35,4.23,0.77,6.62,0.4,5.59,3.87,6.99,2.17,2.43,2.9,5.04,1.47,2.93,2.14,4.8,5.17,3.31,2.7,1.85,6.5,3.41,1.33,2.1,3.25,2.74,1.5,3.43,5.53,,
March,,1.85,4.11,4.39,3.66,1.66,6.4,2.89,1.56,6.13,2.82,2.71,2.75,2.16,1,1.67,1.84,3.74,3.04,0.36,3.39,0.38,2.52,3.15,3.58,1.58,3.32,3.9,0.45,2.74,3.01,6.03,2.43,1.48,0.66,0.89,2.46,5.87,1.36,1.26,1.45,4.81,2.27,2.1,2.69,3.82,1.67,2.91,2.87,,
April,,2.3,0.9,3.44,1.55,1.59,2.36,2.5,1.58,2.19,5.93,1.35,4.66,2.67,2.32,3.51,1.89,4.57,1.4,1.43,4.07,4.85,4.31,1.03,3.02,2.74,2.24,2.59,0.21,2.85,3.55,2.65,1.78,2.37,2.9,2.3,1.79,4.05,2.13,3.18,3.84,1.54,1.7,2.58,0.55,0.78,2.99,0.33,1.02,,
May,,1.2,4.27,2.94,1.81,1.8,2.99,1.76,2.23,1.79,5.23,1.82,0.96,4.04,3.87,3.86,3.21,2.02,1.53,2.16,2.05,3.15,7.3,1.9,1.88,0.49,1.67,3.69,2.76,2.65,1.15,3.33,4.13,2.69,3.69,4.15,3.02,2.66,1.67,1.98,2.32,4.82,2.44,2.8,4.61,3.82,0.79,1.4,3.81,,
June,,2.66,4.02,1.22,4.5,1.46,2.91,1.97,1.11,0.77,4.31,0.41,1.53,0.99,2.06,0.09,3.13,4.46,3.98,1.46,1.72,5.05,0.6,2.19,1.33,5.31,4.08,0.8,2.29,2.89,0.65,0.35,1.23,2.21,1.96,3.76,4.06,2.62,4.77,0.51,0.98,0.94,1.83,2.65,2.3,3.62,4.12,1.74,5.61,,
July,,0.19,7.01,1.64,2.5,5.62,1.97,1.31,3.08,4.59,6.63,1.37,4.12,2.61,3.41,1.85,4.12,2.56,1.05,2.06,7.08,4.46,4.61,2.24,1.84,1.66,3.12,3.35,3.6,6.81,2.8,3.12,3.1,1.33,3.13,2,3.11,2.63,1.51,4.88,1.77,1.48,1.7,2.98,2.42,0.97,7.38,3.16,5.9,,
August,,2.33,8.39,1.55,1.32,3.03,1.23,6.24,1.46,3.66,1.61,5.12,6.17,3.22,3.76,2.57,3.05,4.56,3.32,2.78,3.36,7.32,2.6,0.57,1.59,1.92,1.32,0.81,2.63,2.38,0.6,3.83,3.78,3.26,3.04,3.26,4.82,0.47,5.51,2,3.78,4.22,2.37,3.34,7.84,0.64,6.31,5.65,2.64,,
September,,2.54,1.77,3.98,2.78,0.84,1.95,1.35,8.6,2.88,1.33,0.65,3.47,2.99,4.15,3.23,1.68,5.82,0.45,1.51,5.41,5.77,2.46,2.3,2.71,5.12,4.1,1.56,3.09,2.39,2.54,0.38,2,4.43,5.1,1.48,6.4,1.44,1.91,1.65,3.82,1.47,4.17,1.57,2.87,1.17,4.17,4.68,4.11,,
October,,3.2,3.22,5.35,3.6,2.26,5.07,5.3,2.51,4.25,2.46,2.6,1.34,2.66,5.03,4.48,4.28,4.03,5.98,4.27,4.39,1.19,5.84,5.67,3.55,6.54,4.14,3.56,7.11,4.42,5.01,4.88,3.77,2.35,3.82,6.26,2.26,0.98,1.56,3.44,1.45,1,6.3,2.05,4.81,2.41,2.18,2.78,3.46,,
