"TREDEGAR LABORATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4007,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.62,7.32,6.51,3.93,7.55,6.37,7.76,7.86,10.62,2.34,12.65,
February,3.45,0.20,7.23,13.08,0.52,9.80,4.65,5.18,5.89,1.44,0.81,
March,7.49,6.86,6.11,2.51,2.61,0.92,1.27,6.03,6.34,0.75,4.08,
April,10.83,1.14,4.15,3.73,4.68,4.44,2.81,2.01,2.24,0.85,5.62,
May,4.03,2.05,1.01,2.99,4.80,4.69,2.88,1.72,0.74,4.71,1.94,
June,4.81,0.94,1.35,0.70,2.11,0.00,2.65,5.62,3.78,3.95,1.21,
July,6.97,1.73,5.76,2.64,6.12,2.44,3.57,4.69,2.00,4.80,4.71,
August,2.34,5.15,3.28,3.59,5.12,6.73,4.82,7.56,4.41,3.12,7.28,
September,3.80,2.74,3.18,4.46,6.89,4.22,1.98,7.59,2.09,1.56,6.97,
October,6.33,2.44,1.69,8.64,5.67,6.68,5.13,5.25,11.71,9.51,8.91,
November,3.05,4.63,2.40,3.70,4.24,2.67,14.06,5.49,9.96,16.96,7.06,
December,7.94,4.45,8.82,5.11,7.65,5.54,0.60,4.06,5.31,16.62,7.19,
Total,70.66,39.65,51.49,55.08,57.96,54.50,52.18,63.06,65.09,66.61,68.43,
Calc annual,70.66,39.65,51.49,55.08,57.96,54.50,52.18,63.06,65.09,66.61,68.43,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
