HARROGATE W.W. (BROAD DUBB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE219530,Long,-1.667619,Lat,53.972609,Elevation,725,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.96,1.85,5,1.95,2.2,2.9,3.6,3.9,5,3.21,2.05,2.6,3,3.6,2.2,5.35,2.2,5.85,2.5,2.28,1.9,2.27,1.53,3.5,4.5,4.5,5.5,1.77,4.67,4.17,4.58,4.55,4.05,3.96,4.69,7.88,1.37,1.65,2.95,3.15,1.04,2.4,2.59,4.72,2.33,2.81,3.97,5.39
February,,,,1.25,1.85,3.9,4.35,0.84,3.65,2.25,2.25,0.19,3.4,5,1.1,5.2,3.1,1.5,3.5,0.7,1.35,2.7,0.33,3.83,0.22,3.42,3,4.8,1.56,3.48,1.85,5.58,2.53,1.65,1.83,4.41,2.98,2.7,2.18,1.88,5.41,3.05,0.91,2.6,2.69,2.89,2.62,3.11,5.7,0.27,2.43
March,,,,4,3.25,1.02,3.8,2.5,1.2,3.04,2.6,1.8,2.05,1.55,1.55,1.3,2.1,2.45,3,0.63,3.2,0.72,2.4,1.48,2.69,1.05,2.38,2.25,0.31,2.78,2.23,4.25,2.86,0.9,0.56,2.06,1.84,5.35,1.69,1.16,1.78,3.65,1.83,1,1.8,2.34,1.54,2.75,2.59,1.49,2.61
April,,,,3.55,1.05,1.2,2,1.4,0.9,1.6,4.62,1.22,3.3,2.7,2.1,4,1.6,2.59,0.9,1.33,3.3,4,2.9,2.75,3.58,2,1.12,2.81,0.07,2.78,2.65,2.7,1.3,1.55,4.25,1.18,1.75,3.38,2.22,2.15,2.87,0.99,1.4,2.45,0.3,1.04,2.98,0.33,0.88,4.03,1.64
May,,,,2.75,1.3,1.6,3.3,2.03,3.9,1.5,3.74,1.9,1.1,3.3,4.05,5.2,2.7,1.61,2.4,1.98,1.5,3,4.85,4.35,1.66,1,2.5,3,2.85,1.06,1.15,2.47,2.96,2.26,1.33,2.7,2.69,3.52,0.9,1.1,2.14,5.65,1.9,1.87,4.3,3.06,1.11,1.32,4.61,1.12,0.99
June,,,,1.75,2.9,0.45,1.9,2.27,0.82,1.3,3.08,0.09,1.3,0.98,3.2,0.06,4,3.28,5.8,1.08,1.95,6,0.75,2.06,1.78,3.45,5.59,2.7,3.07,2.96,0.63,0.13,1,2.38,2.58,3.86,2.72,3.38,2.95,0.66,0.83,0.9,1.47,1.65,2.01,2.54,2.78,2.13,4.58,1.7,1.08
July,,,,0.95,4.25,1.85,2.4,1.45,5,2.5,6.5,1.9,4.78,3.9,4.8,0.94,2.6,4.8,1,3.1,4.8,3.93,4.1,2.05,0.97,1,4.39,2.06,3.05,5.73,3.39,2.5,2,2.52,4.84,2.8,4.45,2.11,0.75,2.4,3.18,2.27,1.39,3.04,1.78,0.99,5.61,3.47,3.18,2.49,5.32
August,,,,1.7,1.58,2.8,2.65,6.64,3.15,2.3,1.7,4.2,5.3,4.3,3.4,3.32,3.9,6.54,4.1,2.3,3.98,4.26,1.22,0.5,1.28,2.6,2.59,1.31,4.15,3.03,0.69,3,2.6,3.15,3.05,3.48,4.7,0.46,4.2,2.21,6.1,5.4,3.22,4.36,7.16,2.02,6.9,5.59,2.17,0.82,3.05
September,,,,1.45,1.82,0.6,1.94,1,7.7,1.4,1.2,1.05,3.5,3.7,3.7,2.7,1.15,3.8,1,0.58,3.57,5.85,3.1,2,2.54,6.5,2.75,1.38,3,1.85,2.85,0.6,1.56,3.4,5.25,1.84,5.89,1.95,2.58,1.3,5.05,2.97,4.58,3.41,2.77,1.54,4.73,4.59,4.05,0.21,3.86
October,,,,2.75,2.7,1.5,5.55,4.3,2.13,3.65,3.08,1.9,1.4,4,3.9,4,3.16,3.28,5.4,3.59,3,1.25,3.65,3.4,2.9,5.4,2.04,2.73,6.6,2.78,2.75,4.31,2.58,2.2,2.95,5.1,1.87,1.32,1.73,3.6,1.38,1,3.63,1.9,4.65,2.61,1.58,3.74,2.51,3.02,6.3
