"HIGH WRAY (WRAY CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3030/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,11.50,10.82,4.47,,
February,,,,,,,,4.00,9.54,2.58,,
March,,,,,,,,4.68,5.08,8.09,,
April,,,,,,,,0.92,2.97,3.05,,
May,,,,,,,,6.05,1.09,1.12,,
June,,,,,,,,8.29,4.53,0.77,,
July,,,,,,,,10.34,9.10,6.54,,
August,,,,,,,,4.33,2.68,2.20,,
September,,,,,,,,4.13,4.17,6.66,,
October,,,,,,,,18.52,3.54,8.42,,
November,,,,,,,,12.73,13.16,9.03,,
December,,,,,,,,7.30,4.64,10.11,,
Total,,,,,,,,92.79,71.32,63.04,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.79,71.32,63.04,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
