BIRMINGHAM W.W. (GWNGU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN839732,Long,-3.705726,Lat,52.344546,Elevation,1490,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,5.2,5.3,8.3,4.5,6.5,8.25,7.55,10.45,6.1,3,6.15,6.65,8.95,11.52,,8.83,6.1,,,8.25,12.65,2.9,8.5,8.45,8.68,6.5,6.75,4.75,8.4,10.85,10.85,9.65,4.5,3.9,8.95,8.95,7.95,5.85,7.9,,14.4,5,4.3,6.72,6.85,3.6,5.75,,8.1,6.08,6.9,8.1,10.45
February,,,,,,,,,4.8,1.8,9.95,6.5,3.7,2.25,5.95,8.15,7.15,2.6,8.95,2.85,7.05,0.7,8,12.46,1.9,,4.83,6.4,8.75,2.1,0.75,9.6,0.2,6.9,0.8,8.1,3.95,9.6,4.45,8.6,5.15,7.25,2.25,5.95,5,7.6,12.1,,5.8,2.55,,7.95,5.2,3.8,6.65,3.4,1.4,,9.76,1.75,
March,,,,,,,,,5,5.7,1.8,5.1,12,9.15,11.2,3.1,4.1,3.1,4.8,8.65,6.7,,4.7,3.2,2.32,,,6.6,3.8,0.7,4.25,2.2,5.2,4.2,4.95,2.55,3.3,4.4,2.2,4,4.8,6.1,5.2,2.4,1.05,3.31,1.6,,4.1,4.25,3.25,8.17,3.23,6.15,5,,4.2,5.85,2.15,4.3,3.35
April,,,,,,,,,3.52,6.3,7.6,,1.08,,2.55,3.95,7.5,3.8,2.2,6,10.2,2.1,4.16,3.5,5.4,,3.03,4.95,2.8,1.4,4.85,7.05,6.1,0.8,5.1,6.5,,6.7,1.25,4.9,3.25,2.55,4.55,3,3.45,3,2.5,4.5,3.5,5.15,5.75,6.25,2.6,5.2,2.9,5.65,2.65,0.54,2.95,6.8,
May,,,,,,,,,4.9,3,4.7,2.1,2.5,3.72,5.5,3.8,5.4,3.45,5.65,1.2,5.9,3.4,2.36,6.6,6.73,,4.28,2.42,1.25,3.6,3.95,4.95,5.1,2.15,3.75,2.15,2.8,2.4,3.75,1.4,2.1,4.5,6.9,6.4,4.1,4.85,2.75,3.45,2.8,5.2,2.25,3.32,3.2,3.4,3.55,7.6,,3.5,3.95,2.1,2.85
June,,,,,,,,,3.25,3.8,8.2,6,6.4,5.85,2.7,1.75,4.4,3.7,4.13,5.2,4.7,1,4.6,1.8,3.9,,4.02,8.12,8.9,5.45,2.05,4.9,1.6,5.6,2.9,5.4,5.1,3,6.25,3.1,0.8,1.7,1,5.7,4.15,6.65,5.6,2.65,7.4,0.54,2.5,1.5,3.9,1.9,5.9,6.2,3.95,2.7,5.25,3.1,
July,,,,,,,,,7.6,10.2,9.4,1.11,6.1,2.5,6.6,6.56,3.55,3.14,5.8,2.6,8,4.19,6.5,5.8,6.43,4.22,6.7,6.12,,5.75,10.3,6.75,6.75,3.65,3.55,2.75,,3.5,7.3,9.9,10.1,,7.1,5.2,4.8,3.25,4.25,4.7,3.5,2.7,4.65,3.1,2.7,9.1,7.2,1.15,6,9.5,5,4.9,8.5
August,,,,,,,,,7.3,3.3,8.95,4.9,15.15,5.1,6,6,4.55,15.15,3.9,5.7,3.14,9.47,4.3,6.3,10.1,5.05,6.77,11.65,,5.35,7.65,6.2,1.7,2.7,8.75,2.8,1.7,1.2,5.65,3.65,2.65,,5.75,6.8,3.2,4.7,10.35,0.8,6.1,3.9,7.8,6.6,5.85,5.2,9.1,2.25,8.1,12.7,4.3,1,6.85
September,,,,,,,,,6.8,7.2,1.05,,2,4.05,5,1.3,6.1,4.05,15.1,4.25,6.7,3.12,5.94,7.2,8.45,,5.45,8.55,2.35,2.25,8.55,4.3,7.4,1.6,4.2,10.75,6.35,3.5,3.15,1.2,4.85,1.55,5.8,7.05,7.25,4.55,8.75,3.85,5.65,2.4,,4.75,6.3,5.7,7.5,6.14,6.9,14.2,9.1,0.5,6.25
October,,,,,,,,,2.08,11.9,6.82,6.8,10.4,5.9,3.3,3.5,10.85,10.1,6.4,2.9,5.3,3.26,1.78,13.1,7.73,9.68,6.38,5.77,,9.55,10.98,3.6,12.4,7.65,9.1,11.3,6.65,3.85,9.45,3.75,8.3,7.6,9.4,5.65,10,5.55,2.9,1.15,5.8,8.2,3.9,2.45,7.1,3.5,10.7,5.7,4.45,7.2,8.1,11,6.3
