THEYDON BOIS VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1264/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.04,,,
February,,,,,,,,,1.66,,,
March,,,,,,,,,1.71,,,
April,,,,,,,,,1.19,,2.01,
May,,,,,,,,,2.79,,3.37,
June,,,,,,,,,3.28,,3.33,
July,,,,,,,,,1.88,,2.21,
August,,,,,,,,,2.02,,3.39,
September,,,,,,,,,0.57,,3.29,
October,,,,,,,,,3.48,,1.28,
November,,,,,,,,2.03,2.32,,3.84,
December,,,,,,,,2.99,2.62,,2.42,
Total,,,,,,,,,26.56,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,26.56,0.00,25.14,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,
