GLENEDRA HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH696992,Long,-6.917451,Lat,54.835927,Elevation,1333,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,5.5,8.66,8.66,6.47,8.27,5.01,5.6,11.54,9.34,11.01,2.15,6.1,8.64,7.88,5.41,7,3.5,6.87,7.72,8.92,5.5,5.2,3.22,9.08,8.61,8.18,6.34,6.29,7,7.18,5.9,5.52,5.28,8.5,2,5.23,6.1,5.05,7.03,5.65,4.18,7.07
February,,,,,,,,,,1.73,5.79,1.99,6.95,6.23,4.05,7.79,6.06,3.58,6.76,2.89,1.91,8.21,0.31,5.95,1.25,8.78,3.1,7.64,4.51,6.48,4.68,4.87,4.05,6.28,3.26,6.81,5.66,2.21,4.96,6.67,4.41,4,4.34,3.2,6.26,5.89,2.58,6.1,6.39,2.7,7.42
March,,,,,,,,,,5.61,7.55,7.01,3.24,4.01,0.87,4.55,4.77,5.7,4.66,1.2,4.8,1.76,4.97,4.25,4.48,2.72,3.98,5.08,5.04,6.65,6.2,4.61,4.78,3.44,2.43,3.35,2.4,6.4,6.12,5.02,3.49,4.17,3.14,1.72,4.99,1.48,2.96,4.74,3.35,5.08,3.34
April,,,,,,,,,,4.36,4.97,3.21,6.19,5.06,5.41,7.56,3.17,4.98,2.83,2.83,3.81,5.66,7.25,3.3,5.16,4.71,1.5,4.76,1.25,3.93,7.11,3.05,2.92,5.17,4,3.29,2.03,5.29,4.84,7.37,8.19,3.69,2.63,3.39,1.99,3.59,2.34,1.94,2.9,6.49,5.42
May,,,,,,,,,3.63,1.51,6.25,4.1,3.64,4.39,7.41,6.4,6.75,3.08,1.67,4.96,2.92,5.38,3.77,4,5.58,1.83,2.64,2.7,5.2,1.38,1.57,3.94,5.65,5.18,3.69,6.93,1.63,4.37,2.85,3.92,3.22,3.2,2.05,3.88,6.99,4.58,2.56,2.25,4.08,1.38,3.34
June,,,,,,,,,4.84,6.08,2.75,0.77,4.09,3.74,4.26,1.64,3.59,6.1,6.68,5.04,2.96,5.77,2.84,4.38,3.39,5.81,2.33,3.3,7.96,3.6,2.55,1.06,1.59,5.08,6.59,6.23,5.5,5.74,5.93,2.24,4.51,3.53,4.48,4.13,5.89,5.49,4.67,2.25,7.38,3.88,4.49
July,,,,,,,,,4.77,2.05,5.75,4.81,4.86,2.81,7.02,6.44,5.38,4.58,3.85,4.59,6.08,6.62,6.94,5.19,4.91,2.47,9.9,7.71,7.76,7.12,6.6,7.26,7.54,2.65,,7.98,6.92,6.27,5.78,2.78,9.69,5.84,3.85,8.49,6.89,1.33,6.28,8.67,7.55,5.55,10.21
August,,,,,,,,,7.29,5.79,4.38,6.23,5.18,9.01,9.4,3.36,6.15,5.71,10.15,10.7,11.78,4.96,2.37,4.02,7.47,4.61,4.62,5.73,3.78,3.15,3.01,6.93,11,9.23,4.61,3.03,10.64,0.53,7.87,5.09,8.24,8.77,7.34,5.59,4.44,1.6,7.52,5.95,6.42,2.95,6.6
September,,,,,,,,,10.32,6.49,4.39,2.42,4.47,8.5,8.06,6.33,5.39,8.26,6.44,2.61,4.58,3.48,7.08,1.07,10,8.62,6.46,4.37,4.78,3.56,6.06,1.47,8.91,5.7,,5.36,9.64,5.28,8.48,3.9,11.52,4.62,5.07,6.17,8.28,5.93,5.53,8.12,7.9,1.98,3.97
October,,,,,,,,,7.05,3.35,7.01,5.46,1.91,9.25,3.54,4.46,6.76,7.13,9.1,11.53,10.65,5.72,7.2,6.59,9.69,9.25,7.15,2.73,11.37,5.5,8.85,6.68,7.72,6.98,8.5,7.73,2.53,3.27,6.14,7.52,7.59,2.99,7.34,3.48,8.16,5.43,4.28,5.2,6.1,7.29,7.21
November,,,,,,,,,6.39,7.05,6.9,4.8,4.24,7.46,5.54,4.62,9.45,6.27,9.07,9.27,7.68,9,5.15,2.57,2.74,7.5,6.54,2.43,9.72,7.92,7.6,11,2.26,5.5,8.08,1.21,6.38,10.01,4.4,6.68,5.1,9.75,5.44,6.46,8.19,3.76,5.06,2.22,3.05,9.34,5.6
December,,,,,,,,,6.95,10.93,5.1,10.02,5.6,7.27,7.4,7.33,3.66,2.07,7.22,11.5,6.73,5.58,9,3.22,10.5,6.5,7.75,3.9,5.59,6.35,8.16,5.67,8.47,4.5,7.73,6.47,7.03,5.39,9.91,11.5,6.45,8.75,6.94,5.17,8.85,7.09,6.75,7.3,7.48,10.02,5.01
Total,,,,,,,,,,60.45,69.5,59.48,56.84,76,67.97,66.08,72.67,66.8,79.44,69.27,70,70.78,64.76,49.95,72.17,66.3,62.84,58.07,75.88,61.14,67.59,59.76,73.97,68.32,,64.73,66.65,61.76,74.46,68.59,77.93,64.59,61.12,53.68,76.16,52.27,55.58,61.77,68.25,60.84,69.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 July 5.5; and September7.0  estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
