GARGUNNOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS714945,Long,-4.070382,Lat,56.125853,Elevation,85,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,3.58,2.92,8.97,1.82,2.53,1.75,3.04,7.53,6.03,3.06,3.92,9.61,4.94,1.91,6.31,2.72,2.8,2.44,3.26,2.32,4.38,4.38,2.61,3.32,6.25,1.73,3.98,3.78,6.43,5.25,4.64,4.18,5.36,6.05,8.4,6.56,14.59,2.15,6.99,5.33,8.13,6.74,7.36,1.46,6.38,5.39,8.9,,
February,,,2.06,5.73,12.55,0.4,2,3.62,3.84,3.46,3.58,1.07,1.59,8.59,3.63,2.67,2.89,4.55,1.37,1.37,5.07,4.43,5.22,3.56,6.73,5.63,3.9,0.94,7.34,1.68,6.17,1.85,3.82,4.63,0.6,5.75,6.1,3.06,6.66,2.16,0.63,3.88,0.05,3.16,0.47,4.25,2.22,5.37,2.16,,
March,,,1.29,1.58,4.83,2.83,5.21,5.82,1.27,3.76,0.57,2.71,2.05,10.53,2.78,5.98,1.86,4.56,3.56,3.32,3.14,2.12,2.92,6.61,5.75,2.04,2.27,3.37,1.52,1.43,4.36,4.51,2.44,1.38,1.72,1.9,3.41,3.38,5.94,0.63,3.49,1.25,2.27,3.24,3.36,1.89,3.59,2.94,2.82,,
April,,,1,1.02,2.27,2.91,2.41,3.47,3.61,4.31,3.12,3.88,1.69,1.43,5.74,1.79,1.21,2.31,1.03,3.52,3.54,1.23,1.78,4.18,3.44,3.11,2.94,0.74,1.28,1.61,1.63,2.32,2.91,4,3.06,5.25,2.72,2.52,2.37,1.06,1.08,2.25,5.24,1.44,4.91,4.53,1.36,2.31,0.41,,
May,,,3.64,2.22,2.9,0.63,0.64,2.43,2.51,4.16,2.87,1.77,1.79,2.11,3.08,1.78,4.94,5.4,2.69,2.38,3.02,0.74,1.45,3.86,1.77,1.53,5,3.22,1.63,1.06,2.65,3.52,2.29,1.4,6.17,6.86,3.64,2.42,1.55,3.42,1.87,4.34,3.84,2.64,2.51,0.27,1.04,2.74,3.71,,
June,,,4.87,2.05,2.9,3.05,4.93,5.43,2.62,2.21,4.13,3.62,1.59,2.03,1.88,1.01,0.65,3.91,1.45,3.56,1.02,0.3,4.54,1.52,0.85,1.61,3.54,3.43,1.1,2.31,1.31,0.92,1.73,1.5,1.74,0.42,3.54,4.17,5.97,2.34,2.92,5.3,2.07,1.24,2.49,7.12,1.65,2.2,5.18,,
July,,,1.99,2.53,2.97,5.48,3.97,1.82,1.11,3.53,2.46,2.66,2.72,4.89,2.42,2,2.65,3.26,2.19,2.99,4.05,0.21,3.14,0.83,0.92,2.19,4.97,1.58,2.52,0.82,4.83,1.92,2.44,4.14,4.5,1.31,2.8,3.67,2.58,2.93,3.8,4.88,2.19,3.12,2.46,0.88,4.99,2.76,4.01,,
August,,,9.13,4.37,4.21,7.2,2.6,6.11,5.07,1.55,4.39,2.23,3.35,5.67,4.46,5.17,4.36,3.9,1.77,3.41,9.1,2.13,4.98,1.85,3.38,4.23,4.26,6.08,2.39,3.02,5.47,5.07,2.05,6.39,3.14,4.48,3.18,9.27,5.43,5.03,6.5,2.58,1.24,1.77,4.17,2.13,2.29,3.38,2.44,,
September,,,5.28,2.06,0.28,1.56,4.9,3.12,4.15,3.2,3.23,2.81,4.99,3.6,5.01,2.35,1.1,1.43,4.36,3.1,3.2,2.98,2.5,2.25,2.09,1.75,0.71,2.51,6.5,2.13,2.84,5.83,1.52,6.14,6.03,3.69,3.62,6.24,3.86,0.86,4.65,1.7,3.28,1.12,5.18,6.76,4.44,2.26,3.48,,
October,,,4.55,3.87,3.81,3.22,3.8,3.16,3.78,3.46,5.95,3.93,2.97,9.89,1.76,2.89,5.72,2.2,1.96,6.06,3.05,3.48,3.85,2.69,1.86,2.77,7.5,6.15,3.82,0.82,2.01,4.11,1.62,7.16,3.54,4.13,6.01,7.53,8.17,5.6,6.41,2.96,6.36,3.37,7.03,9.25,4.43,4.03,8.89,,
November,,,4.68,2.98,4.06,6.63,1.28,3.84,5.27,7.13,6.02,2.28,3.96,2.12,1.39,5.75,3.1,3.73,3.21,4.75,4.07,3.97,4.87,3.83,6.06,3.55,5.2,4.46,5.08,4.16,3.55,3.99,2.73,4.23,3.63,0.59,8.91,4.02,6.38,7.89,5.05,10.22,3.55,2.91,0.69,4.89,3.43,0.56,8.59,,
December,,,1.78,6.56,4.15,5.44,6.55,7.31,7.36,4.01,8.25,4.34,5.5,3.96,5.46,5,3.28,3.83,2.83,4.17,4.01,5.76,6.58,2.92,6.13,5.82,4.26,2.91,3.67,7.91,4.35,6.84,2.18,3.14,10.66,4.46,1.47,1.65,5.31,11.18,5.71,3.82,8.88,0.9,7.96,3.11,7.52,2.48,4.04,,
Total,,,43.85,37.89,53.9,41.17,40.82,47.88,43.63,48.31,50.6,34.36,36.12,64.43,42.55,38.3,38.07,41.8,29.22,41.07,46.53,29.67,46.21,38.48,41.59,37.55,50.8,37.12,40.83,30.73,45.6,46.13,30.37,48.29,50.15,44.89,53.8,54.49,68.81,45.25,49.1,48.51,47.1,31.65,48.59,46.54,43.34,36.42,54.63,,
