"LONG SUTTON (WHITE HOUSE FARM)",,,,,,,,,,,,
Grid ref,TF453266,Long,0.154634,Lat,52.817363,,,,,,,
Station no,2525/3/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.16,,,,,,,,,,,
February,2.54,,,,,,,,,,,
March,3.31,,,,,,,,,,,
April,2.22,,,,,,,,,,,
May,2.67,,,,,,,,,,,
June,0.88,,,,,,,,,,,
July,1.07,,,,,,,,,,,
August,4.07,,,,,,,,,,,
September,1.37,,,,,,,,,,,
October,0.74,,,,,,,,,,,
November,2.92,,,,,,,,,,,
December,1.26,,,,,,,,,,,
Total,25.21,,,,,,,,,,,
Calc annual,25.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
