WAKEFIELD W W SUMMIT SOYLAND MOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD981176,Long,-2.030223,Lat,53.654892,Elevation,1290,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,6.48,2.79,2.71,4.65,4.83,2.48,5.74,1.82,4.46,2.43,4.8,2.16,4.27,4.05,4.77,7.81,3.79,1.88,2.43,4.16,4.73,7.41,3.54,4.62,3.39,4.61,4.8,4.42,12.97,1.27,6.97,6.39,,,,,,,,,
February,5.53,1.57,1.32,4.71,3.63,1.94,3.17,2.33,2.95,2.33,5.07,5.31,2.81,2.27,3.31,4.66,4.5,1.14,5.38,1.3,4.04,0.63,5.84,6.89,1.65,7.32,4.49,2.36,6.01,0.74,0.63,7.22,,,,,,,,,
March,0.89,3.78,2.63,5.94,2.41,3.75,3.77,4.57,3.47,3.38,1.14,2.28,5.57,6.14,5.35,1.66,3.39,2.35,2.14,4.56,5.02,4.09,4.02,2.3,1.62,1.77,3.23,4.52,3,1.47,2.96,0.88,,,,,,,,,
April,3.12,2.67,2.07,2.51,3.34,3.4,1.53,2.71,2.23,3.28,3.61,2.34,1.6,5.12,1.34,2.28,3.8,1.39,1.1,1.84,6.39,1.44,3.24,3.97,2.14,3.09,1.83,3.58,1.09,1.38,3.36,4.29,,,,,,,,,
May,1.96,1.41,3.23,4.41,3.83,0.69,3.45,3.49,2.72,2.58,3.12,1.65,4.22,3.84,1.7,2.98,2.96,2.08,2.87,2.38,6.01,2.6,1.03,4.02,5.85,4.77,4.48,1.9,1.76,3.56,2.19,3.58,,,,,,,,,
June,5.39,2.1,1.69,1.57,1.3,2.69,2.49,7.66,2.48,2.52,3.95,3.65,6.1,3.77,2.41,0.58,2.9,2.55,1.44,2.37,3.82,0.36,3.15,1.23,3.42,0.18,2.86,4.18,6.89,1.55,2.63,7.73,,,,,,,,,
July,3.04,2.12,3.34,4.29,1.58,2.92,2.74,3.12,4.32,7.19,4.64,0.41,5,1.35,5.09,5.55,2.87,2.3,5.06,1.91,9.6,2.02,5.07,5.66,4.53,2.45,3.63,3.09,1.93,2.33,5.35,5.17,,,,,,,,,
August,6.05,2.77,4.27,5.88,5.39,6.11,4.85,4.57,4.62,3.16,5.99,3,7.85,,2.6,5.37,2.96,8.15,3.31,3.82,2.12,6.14,5.4,6.01,3.84,4.56,4.85,8.87,5.13,6.07,7.95,6.08,,,,,,,,,
September,1.77,1.43,2.99,6.28,1.71,3.09,1.44,1.11,3.66,2.97,0.27,4.2,2.97,1.8,3.64,1.02,2.91,2.25,12.97,1.72,2.77,1.78,4.86,5.45,5.41,4.12,4.44,6.57,0.74,2,4.96,3.8,,,,,,,,,
October,6.52,3.53,5.52,10.71,2.36,3.87,7.23,6.96,2.93,6.6,4.14,3.8,5.56,2.5,2.45,2.31,8.02,7.78,3.58,2.86,2.07,3.11,1.35,6.38,5.59,6.05,4.56,5.44,5.61,4.92,6.83,3.44,,,,,,,,,
November,4.45,7.18,3.08,3.52,3.44,4.82,5.48,3.33,2.98,1.69,4.57,4.79,3.71,6.43,5.78,1.75,5.02,4.4,2.17,5.42,2.61,2.57,3.87,6.95,3.19,2.63,5.33,5.5,7.96,8.42,6.43,8.94,,,,,,,,,
December,6.44,5.88,4.14,2.49,3.02,1.09,3,4.74,2.71,6.75,5.18,6.17,6.17,3.98,6.24,7.98,3.17,1.7,9.47,7.63,4.23,7.42,4.66,4.65,5.92,3.49,2.24,1.05,3.2,8.17,4.24,2.57,,,,,,,,,
Total,51.64,37.23,36.99,56.96,36.84,36.85,44.89,46.41,39.53,44.88,46.48,39.76,55.83,,44.68,43.95,46.29,37.97,51.92,39.97,53.41,39.57,46.03,58.13,46.55,45.04,46.74,51.48,56.29,41.88,54.5,60.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913 Aug gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
