"MANSFIELD HIGH OAKHAM BLEAK RIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4397,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.64,1.99,4.21,,,,,,,,,
February,2.46,0.30,3.32,,,,,,,,,
March,3.00,1.21,2.19,,,,,,,,,
April,5.47,1.19,3.68,,,,,,,,,
May,1.76,2.08,1.21,,,,,,,,,
June,2.61,0.96,1.67,,,,,,,,,
July,5.09,0.47,5.02,,,,,,,,,
August,1.22,3.83,7.62,,,,,,,,,
September,1.43,0.81,2.87,,,,,,,,,
October,2.39,4.58,0.94,,,,,,,,,
November,1.35,1.91,1.30,,,,,,,,,
December,3.48,2.54,4.85,,,,,,,,,
Total,33.90,21.87,38.88,,,,,,,,,
Calc annual,33.90,21.87,38.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
