"WHITBY RUSWARP GASWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4557,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.65,1.88,2.97,1.17,1.28,1.80,0.55,3.38,1.88,,,
February,2.50,2.24,1.84,2.05,1.22,0.75,2.33,1.30,1.06,,,
March,1.60,1.05,2.44,2.55,1.45,0.48,3.27,2.52,1.40,,,
April,0.46,2.38,2.30,1.43,0.82,0.94,2.40,3.50,2.30,,,
May,1.27,1.41,2.17,1.97,3.05,1.00,0.70,2.40,2.65,,,
June,3.06,2.32,2.61,0.85,0.89,3.35,1.60,1.55,3.31,,,
July,0.45,3.38,3.21,2.50,2.30,4.73,2.72,2.45,0.35,,,
August,2.21,0.67,3.10,1.50,2.05,2.26,2.25,4.67,3.90,,,
September,1.01,4.83,5.10,1.70,2.20,1.50,3.95,3.57,0.85,,,
October,4.85,1.87,3.82,2.40,1.35,4.30,2.24,1.78,2.33,,,
November,3.47,2.50,4.30,1.17,2.80,6.60,3.21,1.08,5.30,,,
December,7.53,1.72,4.68,0.53,3.50,1.65,6.13,2.22,4.00,,,
Total,30.06,26.25,38.54,19.82,22.91,29.36,31.35,30.42,29.33,,,
Calc annual,30.06,26.25,38.54,19.82,22.91,29.36,31.35,30.42,29.33,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,NaN,,
