"BURBAGE (LOWER BURBAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2686,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.13,2.66,7.51,2.01,5.84,
February,,,,,,,2.49,1.52,4.43,0.72,1.08,
March,,,,,,,2.10,4.28,3.19,0.19,4.47,
April,,,,,,,2.06,4.15,1.32,1.33,3.59,
May,,,,,,,3.41,1.16,1.18,2.25,1.69,
June,,,,,,,2.83,4.53,3.98,1.61,1.72,
July,,,,,,,3.39,2.72,1.05,2.05,6.12,
August,,,,,,,3.26,3.73,3.80,2.95,3.18,
September,,,,,,,1.78,5.51,0.53,1.98,4.81,
October,,,,,,,3.46,3.54,5.43,4.37,4.50,
November,,,,,,,4.92,4.70,6.92,7.52,3.94,
December,,,,,,,2.45,2.82,3.11,8.15,3.45,
Total,,,,,,,36.28,41.32,42.45,35.13,44.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,36.28,41.32,42.45,35.13,44.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,
