"BURBAGE (LOWER BURBAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2686,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.87,3.38,5.34,4.69,3.85,4.42,3.37,7.32,1.48,1.18,,
February,4.67,1.58,2.66,2.55,3.55,5.35,3.72,2.59,1.56,5.38,,
March,5.97,2.40,1.47,0.47,0.84,1.45,6.04,1.20,1.62,1.04,,
April,2.55,1.95,2.52,2.54,2.20,1.44,3.06,1.97,3.53,3.05,,
May,3.31,4.81,3.29,3.40,3.10,3.06,3.13,2.24,2.03,1.96,,
June,0.44,1.06,1.97,2.54,3.75,3.58,2.25,3.36,0.77,1.52,,
July,4.86,2.71,1.79,3.43,1.94,3.08,2.21,1.50,3.18,2.07,,
August,4.48,4.18,3.40,2.86,2.63,4.16,0.50,4.56,1.77,3.31,,
September,0.36,1.85,3.81,5.30,1.26,4.95,1.60,1.97,1.29,4.04,,
October,4.43,3.65,2.39,4.13,5.99,1.50,0.80,1.61,3.64,1.44,,
November,4.24,1.55,2.99,6.47,0.77,7.94,3.40,1.77,4.29,5.32,,
December,1.73,2.84,1.51,2.72,2.30,3.67,3.58,3.18,4.23,2.43,,
Total,41.91,31.96,33.14,41.10,32.18,44.60,33.66,33.27,29.39,32.74,,
Calc annual,41.91,31.96,33.14,41.10,32.18,44.60,33.66,33.27,29.39,32.74,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
