MOFFAT AUCHEN CASTLE old gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT068038,Long,-3.470217,Lat,55.31941,Elevation,500,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5036/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,3.04,3.97,2.3,4.25,8.91,6.99,4.21,5.24,7.43,4.78,3.17,7.39,3.75,6.39,6.36,5.96,3.08,4.36,5.55,5.23,3.82,8.61,2.72,7.11,4.89,7.82,9.89,5.49,5.2,7.29,7.46,10.02,7.03,12.03,2.45,10.07,5.04,10.83,9.21,10.21,3.2,6.97,10.13,11.43,6.44,2.08
February,,,,,,0.61,3.05,5.74,5.54,4.96,4.73,0.69,2.01,8.86,4.85,3.74,4.19,4.74,3.2,3.11,8.24,7.98,4.6,4.05,8.65,7.38,5.64,1.12,8.25,0.95,5.97,0.86,5.41,6.06,0.79,5.83,5.97,3.49,7.61,1.99,0.39,4.95,0.04,4.18,0.32,7.33,2.53,5.09,4.39,9.16,1.92
March,,,,,,3.99,6.25,10.3,2.51,5.92,0.41,2.66,3.32,12.61,4.42,6.39,4.84,4.92,6.76,3.96,4.85,1.85,6.81,6.94,7.01,2.57,2,2.27,1.56,3.69,6.67,8.65,3.3,2.95,1.31,1.76,3.43,4.66,8.04,1.44,3.46,0.97,3.85,3.27,3.16,2.01,3.56,2.06,4.25,4.66,5.07
April,,,,,,2.6,2.66,3.83,5.3,5.19,4.58,4.93,2.87,1.68,6.39,4.04,2,2.39,1.85,4.01,4.39,4.97,1.2,5.72,3.41,2.91,3.59,2.69,0.74,3.21,3.47,1.73,2.87,4.31,3.88,6.12,3.6,3.51,2.05,1.51,2.45,2.52,5.01,2.93,4.07,4.34,1.28,3.11,0.68,2.01,3.08
May,,,,,,1.11,0.56,2.55,2.95,4.46,5.4,2.52,2.28,2.48,2.6,3.18,6.73,5.16,3.6,2.64,2.43,4.01,1.36,3.91,2.57,1.42,5.14,3.3,2.36,1.65,6.74,3.07,4.26,3.57,4.67,9.57,3.38,3.53,1.89,4.18,2.46,4.51,3.36,3.26,4.3,0.92,0.93,2.3,6.18,0.78,1.6
June,,,,,,1.51,3.59,5.43,3.8,2.29,5.48,4.29,1.44,2.05,3.52,2.58,1.63,6.09,3.83,2.43,2.5,3.03,5.94,3.65,1.07,1.74,2.44,3.61,1.49,3.13,1.36,0.66,2.03,2.07,2.74,0.59,5.51,4.89,6.91,3.44,3.24,7.85,2.2,2.28,1.98,4.98,2.69,4.35,8.4,4.45,1.25
July,,,,,,6.58,5.31,4.55,0.92,3.7,2.74,2,2.94,4.67,4.08,2.34,2.64,3.84,2.64,4.09,5.95,2.17,3.72,0.8,3.39,4.83,4.95,1.84,3.95,1.25,4.47,5.81,5.77,5.87,6.27,1.93,3.77,7.41,2.64,5.86,4.95,5.08,6.31,7.36,2.86,1.67,6.54,4.64,6.88,7.01,6.72
August,,,,,,5.85,2.86,7.92,6.68,1.77,4.57,5.57,3.42,7.01,5.39,4.63,7.6,6.05,4.5,1.85,8.44,3.45,4.32,2.02,4.44,4.91,4.35,7.47,3.42,3.92,4.66,8.51,3.55,10.08,4.4,4.8,5.47,6.44,8.3,6.82,7.93,2.25,1.74,2.72,6.94,3.16,3.24,4.31,3.09,1.23,1.54
September,,,,,,1.2,6.81,3.69,3.71,5.08,5.33,4.85,3.25,4.24,3.07,2.48,1.21,0.99,6.98,2.87,1.24,2.56,2.36,2.67,2.11,1.5,2.48,4.45,7.3,4.43,3.12,3.06,2.97,7.44,6.41,3.13,5.26,6.63,3.43,0.85,3.21,1.54,5.3,1.38,8.07,7.23,5.92,3.18,4.4,2.06,4.1
October,,,,,,4.14,4.46,3.94,5.53,5.51,5.89,6.61,3.94,12.27,3.59,3.97,6.83,7.88,2.33,12.06,3.92,5.09,4.98,4.61,1.8,2.98,10.02,7.74,8.56,2.39,2.24,3.71,3.32,9.18,4.36,7.69,5.56,6.93,10.99,7.04,10.25,4.76,8.3,3.38,10.38,8.81,4.82,5.23,10.46,2.91,6.07
November,,,,,,7.94,2.09,5.36,5.72,9.61,6.57,4.07,4.84,4.57,3.35,4.97,4.66,4.51,4.09,2.57,3.75,6.83,4.52,6.81,7.48,3.03,5.87,5.37,6.17,4.67,3.82,3.21,3.61,5.76,5.29,2.03,9.16,5.09,8.86,10.8,5.92,12.43,5.06,2.39,1.41,6.08,4.98,1.54,13.51,10.09,6.69
December,,,,,,5.77,7.82,12.31,11.21,4.78,11.57,7.2,6.7,5.06,5.07,3.97,3.58,6.36,4.81,6.6,5.74,9.12,11.75,4.19,9.05,7.83,5.25,3.33,6.47,10.04,4.93,8.74,6.49,6.93,12.49,5.52,1.55,1.32,5.8,14.86,6.06,5.9,13.39,1.35,10.48,3.36,9.32,4.12,5.05,2.67,6.92
Total,,,,,,44.34,49.43,67.92,58.12,62.18,64.26,49.6,42.25,72.93,51.11,45.46,53.3,56.68,50.98,52.55,57.41,54.14,55.92,50.92,56.21,44.92,60.34,45.91,57.38,44.22,55.27,57.9,49.07,69.42,59.9,56.43,62.68,60.93,78.55,61.24,60.39,57.8,65.39,43.71,64.18,53.09,52.78,50.06,78.72,53.47,47.04
