"MOFFAT CASTLE AUCHEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5036/4,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.82,9.89,5.49,5.20,7.29,7.46,10.02,7.03,12.03,2.45,10.07,
February,5.97,0.86,5.41,6.06,0.79,5.83,5.97,3.49,7.61,1.99,0.39,
March,6.67,8.65,3.30,2.95,1.31,1.76,3.43,4.66,8.04,1.44,3.46,
April,3.47,1.73,2.87,4.31,3.88,6.12,3.60,3.51,2.05,1.51,2.45,
May,6.74,3.07,4.26,3.57,4.67,9.57,3.38,3.53,1.89,4.18,2.46,
June,1.36,0.66,2.03,2.07,2.74,0.59,5.51,4.89,6.91,3.44,3.24,
July,4.47,5.81,5.77,5.87,6.27,1.93,3.77,7.41,2.64,5.86,4.95,
August,4.66,8.51,3.55,10.08,4.40,4.80,5.47,6.44,8.30,6.82,7.93,
September,3.12,3.06,2.97,7.44,6.41,3.13,5.26,6.63,3.43,0.85,3.21,
October,2.24,3.71,3.32,9.18,4.36,7.69,5.56,6.93,10.99,7.04,10.25,
November,3.82,3.21,3.61,5.76,5.29,2.03,9.16,5.09,8.86,10.80,5.92,
December,4.93,8.74,6.49,6.93,12.49,5.52,1.55,1.32,5.80,14.86,6.06,
Total,55.27,57.90,49.07,69.42,59.90,56.43,62.68,60.93,78.55,61.24,60.39,
Calc annual,55.27,57.90,49.07,69.42,59.90,56.43,62.68,60.93,78.55,61.24,60.39,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
