LAGGAN (GERGASK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN613945,Long,-4.286285,Lat,57.020709,Elevation,900,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,7.18,2.84,6,4.76,5.54,7.53,1,6.15,5.36,7.05,4.13,6.26,2.24,2.18,6.86,5.84,3,0.67,0.54,3.92,3.25,4.25,5.04,3.7,3.93,4.56,5.75,3.75,3.6,4.36,2.25,4.23,2.46,2.75,5.44,3.85,3.29,3.04
February,,,,3.5,3.06,6.4,2.55,1.51,4.3,0.86,0.5,2.95,0.16,2.78,1.29,4.78,1.05,3.15,3.12,3.71,1.26,2.92,1.55,3.11,2.06,5.43,3.62,0.22,3.92,3.78,5.51,2.18,2.33,2.79,2.52,2.83,2.74,2.69,2.05,1.77,3.36
March,,,,0.98,1.7,4.06,2.78,1.94,2.92,0.73,1.63,0.84,2.37,1.26,2.6,2.54,1.22,1.02,3.39,3.14,3.22,0.99,0.82,2.26,1.88,2.83,1.57,1.57,3.58,2.76,2.43,2.06,1.95,1.51,2.34,0.91,2.48,3.46,1.82,1.94,0.72
April,,,,2.54,1.77,4.19,2.28,3.9,1.21,2.45,1.6,2.2,3.86,3.23,3.6,1.51,1.24,0.58,0.77,1.8,1.82,1.57,1.3,3.83,2.22,1.7,1.51,7.92,2.59,2.38,5.07,5.1,1.85,2.12,1.4,1.09,1.81,1.79,1.84,2.97,3.28
May,,,,5.06,2.68,3.6,2.22,3.22,1.16,2.71,2.19,2.82,4.06,0.99,3.43,0.98,0.8,1.69,2.59,0.7,1.17,1.95,2.87,3.46,2.89,3.06,1.34,3.06,2.09,2.21,1.08,1.01,2.07,2.83,3.93,2.4,2.03,1.6,3.69,2.02,1.04
June,,,,1.75,2.83,0.62,1.67,3.21,3.55,2.36,2.34,3.1,0.47,0.99,1.42,3.57,1.58,1.15,4.18,1.93,0.68,0.41,1.6,3.29,4.7,3.3,2.65,4.15,3.95,2.21,2.45,2.18,2.02,2.05,2.33,1.01,3.2,2.36,2.13,2.48,2.72
July,,,2.92,3,4.57,2.5,4.67,3.71,1.85,3.18,2.05,5.59,4.19,2.85,3.57,1.31,4.41,3.29,3.96,4.66,5.76,2.73,2.27,2.1,2.44,1.88,5.18,3.34,2.68,1.27,2.6,3.45,2.59,3.43,1.83,0.51,4.22,3.54,4.05,3.66,2.16
August,,,2.91,5.43,4.78,1.43,2.66,4.03,4.75,4.28,4.32,2.63,1.98,2.58,2.6,3.32,2.39,3,1.96,1.86,2.12,5.83,3.57,3.51,2.41,1.09,2.23,0.04,4.51,4.74,4.16,4.14,3.96,3.42,2.75,1.03,5.37,4.31,4.12,2.39,6.2
September,,,1.3,3.67,4.91,3,3.16,3.85,3.58,1.87,3.84,1.7,3.03,1.04,3.8,6.59,3.99,2.52,3.25,1.87,1.51,1.16,4.07,3.71,3.12,4.74,4.82,4.73,3.42,0.92,7.18,2.14,3.6,3.9,3.8,3.77,5.07,3.29,4.33,0.86,2.65
October,,,2.11,5.27,2.87,2.39,6.23,5.31,5.53,5.6,5.81,3.31,7.49,5.69,5.65,8.65,4.85,2.18,8.51,1.43,3.66,5.82,4,6.41,4.86,3.73,0.38,1.61,4.57,2.93,3.83,1.4,4.1,1.6,7,3.48,4.34,4.14,4.93,5.97,2.55
November,,,2.7,4.1,2,1.03,4,4.23,5.49,4.81,5.25,4.82,5.11,2.44,0.46,3.31,3.22,0.64,6.41,4.93,5.41,4.31,1.29,4.11,3.87,0.51,3.21,6.67,2.59,2.64,3.4,3.55,3.08,4.94,5.15,0.9,3.35,1.5,0.88,3.98,2.72
December,,,4.75,3.81,6.56,4.12,2.56,0.4,3.87,7.8,3.27,4.37,3.96,0.72,4.44,1.26,6.35,0.89,3.96,1.87,3.83,3.04,4.13,2,4.53,4.8,3.6,1.3,5.69,7.69,3.19,6.08,5.5,5.48,7.41,2.47,6.66,4.95,3.62,4.94,4.48
Total,,,,46.29,40.57,39.34,39.54,40.85,45.74,37.65,38.95,39.69,43.73,28.7,39.12,40.06,33.28,26.97,47.94,30.9,31.11,31.27,31.39,41.04,39.23,38.11,33.81,38.54,44.15,39.28,44.65,36.89,37.41,36.32,44.69,22.86,44.02,39.07,37.31,36.27,34.92
