CHIRBURY-MARRINGTON-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO272974,Long,-3.0755445,Lat,52.569532,Elevation,490,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.45,2.4,2.68,3.2,3.04,4.54,1.26,4.84,1.83,4,1.91,2.78,0.96,4.11,3.79,4.01,5.13,2.75,3.67,3.5,4.53,2.09,2.29,2.92,2.29,5.84,1.49,0.7,2.35,2.87,0.62,2.42,,,,,,
February,,,,7.18,0.29,3.55,1.69,2.16,2.16,0.77,0.89,2.49,0.16,4.1,0.17,2.84,2.03,3.5,0.58,2.17,2.7,2.74,0.45,1.84,1.83,2.34,3.26,2.02,1.81,0.83,5.37,3.65,0.79,2.05,2.89,,,,,,
March,,,,1.03,1.36,0.92,0.51,2.77,1.97,0.27,3.22,0.43,3.01,1.7,2.07,0.64,1.47,2.42,0.38,1.64,1.78,3.04,1.6,0.74,0.63,0.58,1.12,6.68,1.48,1.27,1.47,5.29,1.26,1.88,1.91,,,,,,
April,,,,1.9,3.21,1.85,1.89,2.22,1.42,0.72,3.08,2.83,3.15,0.64,3.1,3.31,1.99,1.47,0.18,1.87,2.54,1.06,1.32,1.16,0.91,1.57,1.7,2.6,1.51,2.33,2.49,3.15,1.16,2.35,0.58,,,,,,
May,,,,2.41,4.61,2.91,2.58,1.3,1.29,1.59,2.29,4.51,4.16,1.69,1.43,0.55,1.36,1.28,1.95,0.95,2.06,2.13,3.82,2.46,3.22,2.65,2.18,2.63,1.32,2.31,1.21,3.18,2.05,1.71,2.84,,,,,,
June,,,,0.45,2.06,0,1.31,3.63,3.33,2.21,0.49,4.08,0.54,2.79,1.18,2.57,4.53,0.57,1.71,1.2,0.87,1.71,1.11,2.42,1.79,2.71,2.26,1.35,2.91,0.49,1.29,0.38,1.99,2.02,3.03,,,,,,
July,,,,2.26,4.74,2.24,2.83,3.04,1.25,2.29,3.58,2.52,4.63,1.83,1.38,0.35,4.02,2.02,3.88,7.62,3.21,1.84,2.32,1.31,1.46,1.69,1.78,2.84,1.36,1.62,2.19,1.45,0.76,3.43,2.06,,,,,,
August,,,2.02,3.03,2.39,2.78,2.31,5.07,3.35,1.82,1.96,4.21,1.47,0.6,2.11,2.29,0.4,0.83,3.11,1.08,0.18,2.76,2.63,1.98,2.44,3.85,5.3,0.27,2.93,1.25,4.11,3.23,3.3,2.17,3.63,,,,,,
September,,,1.55,2.17,3.69,2.44,2.11,4.39,1.36,1.24,3.53,2.7,2.27,0.88,1.07,4.23,3.18,1.42,0.99,0.97,1.41,0.92,1.54,3.17,3.34,2.22,4.31,1.85,2.52,1.11,4.2,2.14,2.59,2.51,1.8,,,,,,
October,,,1.44,5.07,3.42,2.94,2.78,2.61,3.74,3.63,3.45,0.7,4.5,4.05,2.52,4.09,1.78,2.93,3.46,2.51,3,2.42,1.39,3.64,4.32,4.5,0.86,0.27,2.19,4.1,1.38,0.79,4.01,2.02,3.9,,,,,,
November,,,1.63,1.92,2.02,2.22,6.17,3.71,3.9,6.26,3.3,3.82,1.99,0.76,2.33,3.69,3.53,1.32,4.22,5.27,6.99,2.56,0.83,1.91,3.81,0.36,4.45,2.38,1.76,3.46,3.73,6.61,2.73,2.22,6.64,,,,,,
December,,,3.42,2.19,3.34,3.67,0.91,2.4,1.79,6.98,3.6,0.82,1.21,0.91,4.21,2.92,3.14,2.59,3.53,1.59,1.71,1.3,3.87,1.5,1.97,3.99,2.68,3.42,4.58,3.3,2.01,3.04,3.14,0.91,2.75,,,,,,
Total,,,,31.06,33.53,28.2,28.29,36.34,30.1,29.04,34.23,30.94,31.09,21.86,24.35,28.44,31.54,24.14,28,32,29.2,26.15,24.38,26.66,27.81,28.75,32.82,28.6,30.21,23.56,30.15,35.26,26.65,23.89,34.45,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Marrington Hall. Altitude seems a bit high.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
