JARVIS BROOK (SALTERS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,566/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,-999.00,1.59,,
February,,,,,,,,,,6.07,,
March,,,,,,,,,,1.78,,
April,,,,,,,,,,2.37,,
May,,,,,,,,,,1.47,,
June,,,,,,,,,,1.10,,
July,,,,,,,,,-999.00,2.69,,
August,,,,,,,,,2.04,3.10,,
September,,,,,,,,,2.12,3.48,,
October,,,,,,,,,8.87,0.55,,
November,,,,,,,,,4.55,6.97,,
December,,,,,,,,,1.79,2.37,,
Total,,,,,,,,,-999.00,33.54,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.37,33.54,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1018.37,0.00,,
