"WORCESTER PARK (SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,146,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.96,2.80,
February,,,,,,,,,,0.24,0.54,
March,,,,,,,,,,0.00,1.50,
April,,,,,,,,,,0.87,1.51,
May,,,,,,,,,,1.29,2.90,
June,,,,,,,,,,0.85,0.47,
July,,,,,,,,,,1.17,1.53,
August,,,,,,,,,,2.56,2.48,
September,,,,,,,,,,0.17,2.52,
October,,,,,,,,,,2.62,0.91,
November,,,,,,,,,,5.09,4.59,
December,,,,,,,,,,5.09,1.60,
Total,,,,,,,,,,20.91,23.35,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.91,23.35,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
