"COLERAINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2239,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,2.33,,
February,,,,,,,,,,2.29,,
March,,,,,,,,,,2.17,,
April,,,,,,,,,1.08,1.91,,
May,,,,,,,,,4.08,3.69,,
June,,,,,,,,,4.11,4.33,,
July,,,,,,,,,1.27,4.39,,
August,,,,,,,,,4.17,3.08,,
September,,,,,,,,,3.97,3.97,,
October,,,,,,,,,4.28,1.76,,
November,,,,,,,,,3.69,1.67,,
December,,,,,,,,,5.04,1.92,,
Total,,,,,,,,,,33.51,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.69,33.51,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
