"COLERAINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2239,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,2.52,2.23,2.93,4.52,5.89,2.17,-999.00,,,,,
February,2.47,4.04,2.80,3.21,4.00,4.64,3.00,,,,,
March,2.30,4.11,4.05,1.67,3.46,2.37,3.10,,,,,
April,3.28,1.49,2.81,1.34,1.30,1.88,1.82,,,,,
May,1.32,2.89,2.99,2.59,3.19,2.03,3.03,,,,,
June,1.91,4.14,4.01,2.89,1.05,0.72,2.42,,,,,
July,5.54,3.20,5.81,2.94,3.02,1.57,2.53,,,,,
August,1.92,4.68,2.91,6.21,4.11,1.95,1.56,,,,,
September,3.18,2.30,4.75,5.20,4.26,4.80,3.98,,,,,
October,2.00,4.40,2.60,4.15,4.49,4.21,3.20,,,,,
November,3.36,3.89,7.06,5.07,5.09,2.67,3.27,,,,,
December,3.70,3.59,4.53,3.42,5.82,2.98,6.96,,,,,
Total,33.50,40.96,47.25,43.21,45.68,31.99,40.38,,,,,
Calc annual,33.50,40.96,47.25,43.21,45.68,31.99,34.87,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,5.51,NaN,NaN,NaN,,
