"ACCRINGTON (OAK HILL PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2954/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,4.28,2.68,5.98,4.74,5.90,6.40,1.93,,
February,,,,0.36,7.16,2.90,5.86,1.78,4.82,2.48,,
March,,,,2.87,1.13,2.87,2.14,1.98,2.66,3.06,,
April,,,,2.51,3.97,1.01,3.20,1.05,2.54,3.80,,
May,,,,3.87,1.36,1.06,1.84,3.81,1.52,0.87,,
June,,,,2.37,3.86,3.92,3.83,4.68,3.71,1.03,,
July,,,3.49,2.52,1.87,4.27,1.76,4.56,6.82,5.27,,
August,,,2.73,4.91,1.64,2.40,3.16,3.37,3.30,3.20,,
September,,,1.46,3.53,7.85,5.28,1.68,2.08,1.27,4.68,,
October,,,4.74,6.09,9.92,5.25,2.28,10.89,2.25,5.02,,
November,,,2.63,2.12,5.63,5.72,2.10,8.01,8.01,8.50,,
December,,,0.63,6.89,4.25,6.53,2.91,5.80,3.26,5.65,,
Total,,,,42.32,51.32,47.19,35.50,53.91,46.56,45.49,,
Calc annual,0.00,0.00,15.68,42.32,51.32,47.19,35.50,53.91,46.56,45.49,,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
