BERKHAMSTED-AMERSFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL0101208628,Long,-0.537594,Lat,51.767228,Elevation,520,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,929/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,,,,,,3.25,2.81,4.82,1.9,,,,,2.43,,4.94,,,1.9,2.63,2.03,2.92,4.73,1.74,2.1,2.2,1.57,5.07,1.59,1.05,3.58,1.64,1.26,1.17,2.23,4.32,1.37,2.92,3.65,3.13
February,,,,,,,,,,,,,,,,,2.07,3.65,1.85,0.74,,,,,0.38,,2.48,,,0.74,2.43,2.29,0.94,1.12,1.15,1.9,2.71,1.63,1.03,1.43,4.87,4.68,0.75,2.04,2.34,2.06,0.43,3.32,2.75,0.06,2.95
March,,,,,,,,,,,,,,,,,,2.24,2.35,0,,,,,3.41,,1.28,,,0,2.37,2.87,1.5,0.5,0.22,0.51,1.47,4.9,0.85,1.12,0.82,3.42,2.27,0.54,2.91,1.31,0.96,1.42,1.47,2.45,1.45
April,,,,,,,,,,,,,,,,,3.35,1.52,0.5,1.43,,,,,2.53,,1.43,3.31,,1.43,2.13,1.79,1.77,1.14,2.25,1.54,1.28,2.17,1.53,1.75,2.27,2.86,1.79,2.58,0.4,0.53,1.26,0.2,1.2,2.37,0.78
May,,,,,,,,,,,,,,,,,2.3,2.05,1.51,2.78,,,,,0.67,,1.67,3.6,,2.78,2.18,2.05,3.84,2.91,0.86,2.03,3.39,1.4,2.94,2.11,2.06,2.19,1.9,1.96,3.79,4.84,0.41,1.51,2.43,0.89,1.94
June,,,,,,,,,,,,,,,,,2.9,3.78,2.24,0.8,,,,,0.86,,4.95,,,0.8,1.08,1.27,0.4,1.71,1.67,2.45,3.34,2.53,3.26,0.43,1.39,1.48,1.03,2.12,3.82,2.15,2.58,2,4.68,1.51,2.02
July,,,,,,,,,,,,,,,,,2.04,2.99,2.92,1.87,,,,,1.1,,5.09,,,1.87,2.09,5.78,2.36,1.87,1.47,2.71,1.84,1.55,1.23,1.24,5.84,1.23,0.5,3.19,2.68,0.22,2.88,2.56,2.02,4.22,3.44
August,,,,,,,,,,,,,,,,,1.55,5.58,2.39,0.3,,,,,2.3,,0.24,,,0.3,0.22,4.08,2.49,1.89,2.66,1.31,3.92,0.1,2.77,1.48,2.98,3.81,5.07,1.9,3.88,0.68,5.54,3.12,3,3,4.41
September,,,,,,,,,,,,,,,,,2.08,4.9,0.5,0.27,,,,,2.1,,5.9,2.47,,0.27,0.96,0.61,1.26,1.47,2.91,2.17,4.67,1.98,2.71,0.71,2.8,3.05,3.21,2.34,2.27,1.77,2.53,3.3,4.6,0.4,3.33
October,,,,,,,,,,,,,,,,,2.28,2.15,4.46,4.28,,,,,2.07,,1.92,,,4.28,3.44,1.03,4.13,3.39,3.79,3.39,1.44,0.14,2.66,6.83,0.55,1.24,3.54,2.76,2.4,2.94,1.98,2.54,3.42,2.47,6.53
November,,,,,,,,,,,,,,,,,5.2,3.63,2.92,7.02,,,,,1.94,,4.06,1.64,,7.02,7.49,2.77,1.65,1.23,4.29,0.44,6.29,1.22,1.56,3.25,5.38,5.58,3.78,1.55,5.43,1.61,0.86,2.25,2.63,2.49,4.74
December,,,,,8.03,,,,,,,,,,,,,3.2,2.24,6.42,,,,,6.08,,2.68,,,6.42,1.57,1.75,3.11,1.41,1.77,3.1,2.44,2.94,3.07,1.68,1.69,1.8,3.21,0.58,3.15,2.63,4.22,2.43,3.19,5.56,3.79
Total,,,,,,,,,,,,,,,,,,38.5,28.7,27.81,,,,,25.87,,36.64,,,27.81,28.59,28.32,26.37,23.37,24.78,23.65,34.99,22.13,28.68,23.62,31.7,34.92,28.69,22.82,34.24,22.97,27.97,26.02,34.31,29.07,38.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1937 Jan-Mar, Jun-Aug, Oct Dec estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Mar dash=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
