"NANTWICH HOUSE, CROYDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4857,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.41,1.13,1.24,2.04,2.56,2.04,3.30,1.72,0.86,1.13,,
February,2.61,3.05,1.75,4.28,1.76,2.77,0.46,0.48,1.09,2.26,,
March,0.64,1.55,0.87,1.00,1.70,1.69,1.30,1.85,3.04,2.13,,
April,1.88,0.50,2.97,1.55,1.29,2.01,1.47,1.74,1.91,2.25,,
May,0.37,0.92,0.90,1.96,0.64,3.14,4.35,1.50,0.88,3.01,,
June,3.56,1.72,2.44,0.84,1.67,1.68,0.76,1.05,2.68,1.51,,
July,2.99,1.78,2.43,2.21,1.61,0.26,2.42,1.40,7.36,2.98,,
August,0.44,4.02,1.31,0.63,1.10,1.40,1.02,2.54,2.28,2.42,,
September,4.65,2.06,2.57,3.18,2.37,4.23,1.84,2.49,0.88,1.18,,
October,7.50,2.46,5.69,1.93,1.23,3.46,2.29,1.78,1.39,4.19,,
November,2.32,3.61,2.23,3.76,1.54,2.76,3.34,4.91,3.89,0.83,,
December,3.06,2.87,2.09,0.61,2.30,1.18,4.41,1.50,1.48,1.39,,
Total,30.43,25.67,26.49,23.99,19.77,26.62,26.96,22.96,27.74,25.28,,
Calc annual,30.43,25.67,26.49,23.99,19.77,26.62,26.96,22.96,27.74,25.28,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
