SEATHWAITE VICARAGE and SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD229961,Long,-3.187811,Lat,54.354578,Elevation,330,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,5.92,12.26,5.87,8.98,4.92,11.12,5.32,6.48,2.11,7.34,12.58,10.87,5.43,7.06,9.35,10.65,4.15,9.66,3.72,7.65,4.68,9.34,4.46,9.73,9.74,7.19,8.79,8.45,4.67,8.28,10.39,9.92,13.8,8.18,7.7,8.19,6.52,11.47,10.37,18.78,4.2,9.74,13.53,14.44,,12.85,5.33,10.69,12.2,13.16,,
February,,,,,,,,,,4.86,1.61,0.79,3.28,13.04,10.97,1.53,6.47,5.71,7.03,5.77,9.84,3.55,4.64,8.41,6.75,5.73,6.49,3.44,4.6,5.43,11.48,9.79,5.6,4.53,10.38,13.41,6.61,1.84,8.45,2.13,5.9,1.04,7.74,10.17,2.11,9.54,11.43,7.15,9.33,5.17,0.88,11.61,0.32,,0.75,12.11,3.35,14.93,5.92,,
March,,,,,,,,,,6.13,6.83,3.51,2.3,4.22,4.62,6.7,10.22,11.43,3.16,6.63,1.19,5.19,6.56,10.92,6.22,6.48,4.35,8.14,7.24,8.05,4.81,2.68,12.7,10,8.37,4.01,2.48,4.87,3.32,6.86,9.51,11.04,4.89,3.29,2.43,2.6,4.09,6.67,8.51,1.64,5.6,1.23,6.3,6.89,5.73,2.09,6.29,4.5,4.01,,
April,,,,,,,,,,4.41,2.94,4.93,2.53,1.21,2.54,4.91,3.36,4.87,6.84,8.36,5.22,5.15,3.55,3.16,6.02,7.88,3.33,3.63,3.9,5.6,6,5.49,2.19,8.44,1.75,4.86,5.91,3.08,1.66,5.31,5.02,2.47,1.99,7.11,4.08,6.6,5.89,5.45,3.5,3.47,3.35,4.98,5.81,4.59,5.31,5.77,1.3,5.28,,,
May,,,,,,,,,,5.09,4.51,3.43,7.16,3.62,5.69,0.6,0.85,3.87,5.05,6.34,4.3,2.31,4.21,3.74,4.05,3.69,10,6.7,5.46,4.08,3.83,5.68,2.93,4.66,4.99,1.74,5.02,4.3,2.63,2.12,8.29,5.48,4.25,5.34,7.82,8.61,4.58,3.57,1.19,5.82,4.05,4.95,4.73,4.02,6.77,1.09,1.75,3.07,,,
June,,,,,,,,,,1.38,7.66,2.94,4.37,3.07,4.63,1.59,4.74,7.64,5.83,2.59,6.32,4.75,1.46,2.96,3.12,4.12,2.81,10.74,4.32,2.4,2.97,4.78,8.97,6.41,1.78,1.27,5.11,4.37,3.66,2.72,4.49,0.7,4.43,2.73,4.58,0.89,4.2,4.63,6.93,4.41,3.21,9.81,3.34,,2.18,5.81,5.77,4.89,,,
July,,,,,,,,,,4.49,7.17,4.66,5.18,6.18,6.44,7,7.53,4.11,2.34,4.5,2.85,1.95,5.05,7.54,5.74,2.96,4.7,3.78,6.98,9.24,6.61,1.18,5.94,1.31,6.68,7.96,6.02,2.4,6.77,2.09,8.92,4.16,7.84,5.31,7.07,3.84,6.21,7.57,9.02,9.64,4.74,9.47,7.18,5.12,,3.93,8.49,4.77,,,
August,,,,,,,,,,9.41,7.37,16.39,8.79,8.58,8.05,8.85,5.49,12.91,12.36,2.81,10.29,8.99,5.76,10.36,5.15,6.9,7.54,8.16,7.79,5.76,10.72,6.05,10,3.3,6.11,5.08,3.32,13.74,,6,5.36,10.63,7.68,11.1,6.22,8.24,6.01,6.83,9.99,9.53,6.63,5.3,4.25,7.83,,4.48,4.42,4.82,,,
September,,,,,,,,,,5.84,10.44,10.24,12.66,8.22,0.26,2.43,11.1,7.62,5.51,8.98,7.29,4.42,3.16,9.27,5.77,4.75,2.5,1.86,8.39,4.36,1.5,7.1,5.08,3.99,4.63,1.72,4.69,6.56,15.13,7.5,5.62,2.53,5.16,9.82,10.29,5.87,8.43,11.89,5.58,3.32,5.26,2.62,9.99,1.34,,11.61,8.01,5.5,,,
October,,,,,,,,,7.86,8.63,6.87,10.35,9.9,10.59,8.91,7.86,8.46,5.14,9,5.81,10.5,9.38,6.48,15.76,4.64,6.26,10.43,10.88,4.09,12.45,4.06,7.41,9.64,5.87,3.29,4.04,13.36,12.94,10.8,3.11,4.22,4.37,3.88,14.46,6.36,9.65,6.17,8.8,12.53,12.16,17.82,6.01,17.1,6.6,12.87,13,7.47,4.85,,,
