"SEATHWAITE VICARAGE SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3021,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.92,13.80,8.18,7.70,8.19,6.52,11.47,10.37,18.78,4.20,9.74,
February,5.90,1.04,7.74,10.17,2.11,9.54,11.43,7.15,9.33,5.17,0.88,
March,9.51,11.04,4.89,3.29,2.43,2.60,4.09,6.67,8.51,1.64,5.60,
April,5.02,2.47,1.99,7.11,4.08,6.60,5.89,5.45,3.50,3.47,3.35,
May,8.29,5.48,4.25,5.34,7.82,8.61,4.58,3.57,1.19,5.82,4.05,
June,4.49,0.70,4.43,2.73,4.58,0.89,4.20,4.63,6.93,4.41,3.21,
July,8.92,4.16,7.84,5.31,7.07,3.84,6.21,7.57,9.02,9.64,4.74,
August,5.36,10.63,7.68,11.10,6.22,8.24,6.01,6.83,9.99,9.53,6.63,
September,5.62,2.53,5.16,9.82,10.29,5.87,8.43,11.89,5.58,3.32,5.26,
October,4.22,4.37,3.88,14.46,6.36,9.65,6.17,8.80,12.53,12.16,17.82,
November,5.39,6.51,5.92,10.03,6.76,4.08,12.13,9.52,18.29,19.83,8.09,
December,8.99,10.00,9.47,11.43,14.22,5.80,3.52,2.42,11.13,15.85,12.26,
Total,81.63,72.73,71.43,98.49,80.13,72.24,84.13,84.89,114.78,95.04,81.63,
Calc annual,81.63,72.73,71.43,98.49,80.13,72.24,84.13,84.87,114.78,95.04,81.63,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.02,0.00,0.00,-0.00,
