"FYLINGSDALES MOOR, HARWOOD DALE MILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6012,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,1.35,,
February,,,,,,,,,,4.83,,
March,,,,,,,,,,1.07,,
April,,,,,,,,,,1.93,,
May,,,,,,,,,,4.36,,
June,,,,,,,,,,3.17,,
July,,,,,,,,,,4.75,,
August,,,,,,,,,,3.69,,
September,,,,,,,,,,1.54,,
October,,,,,,,,,,1.66,,
November,,,,,,,,,,3.52,,
December,,,,,,,,,,1.25,,
Total,,,,,,,,,,33.12,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.12,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
