WANSTROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST714418,Long,-2.410491,Lat,51.174716,Elevation,465,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,5.8,1.28,4.14,2.04,-999,4.2,5.73,5.98,3.82,4.67,2.62,4.65,4.49,6.4,4.2,6.8,2.01,6.05,3.02,3.71,3.23,3.23,0.96,4.69,6.35,4.51,5.1,2.91,3.45,4.93,6.78,3.73,2.39,3.49,2.64,7.44,,,4.52,4,1.17,2.72,3.93,4.7,3.5,3.69,5.2,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,1.41,3.7,5.76,6.62,-999,2.6,3.23,1.96,0.36,3.76,7.53,0.6,6.05,2.63,5.01,3.41,1.17,1.26,2.9,0.13,4.13,0.25,4.49,2.71,7.91,1.49,2.39,3.09,3.59,0.39,1.7,1.14,3.54,3.99,1.25,2.08,,,5.35,1.32,2.85,3.91,2.35,0.25,4,3.87,0.31,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,4.08,7.33,1.49,4.19,2.64,1.3,6.02,3.1,2.61,2.89,2.42,1.55,0.64,1.35,4.16,3.37,0.25,1.63,0.82,2.54,3.9,3.04,1.77,3.47,4.06,0.37,1.36,2.73,3.92,2.43,1.13,0.42,1.39,1.65,6.16,1.74,,,2.73,5.07,1.13,4.63,1.4,1.65,2.44,1.2,3,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,3.71,2.01,1.39,2.06,2.2,2.87,2.86,5.49,1.38,3.66,2.84,3.43,3.09,4.14,2.24,1.84,1.07,2.39,2.86,3.47,1.75,2.85,5.12,3.01,3.13,0.22,3.63,2.38,1.34,1.84,1.26,1.75,0.88,3.18,3.07,1.63,,,4.22,2.1,2.94,0.54,1.31,1.7,0.2,1,2.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,3.08,2.68,4.44,3.28,2.3,1.99,0.95,2.47,2.38,1.2,1.68,5.33,4.27,4.27,1.5,1.37,2.6,2.45,3.03,4.62,2.36,1.38,0.98,0.72,2.49,2.24,0.82,1.88,1.61,5.91,2.88,0.78,3.15,4.6,2.76,4.74,,,2.85,4.97,2.14,2.5,3.79,0.7,2.43,2.88,2.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,1.09,1.69,0.73,2.76,5.49,1.47,0.71,3.9,0.54,1.61,0.57,3.24,0.05,3.3,4.32,3.77,1.66,0.66,2.68,1.54,3.13,2.01,4.13,2.92,1.64,1.87,2.77,0.63,2.06,0.23,2.68,2.24,4.04,3.59,2.33,2.67,,,1.39,2.63,1.93,4.2,4.95,2.56,2.27,3.97,1.7,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,0.34,4.19,4.65,0.66,2.45,6.23,2.81,7.18,0.6,4.62,1.64,4.24,4.13,2.22,4.64,2.24,1.88,2.66,5.12,3.9,2.98,1.82,0.32,7.19,3.69,3.47,5.73,3.6,1.51,2.34,2.81,3.49,1.59,1.49,1.88,1.77,,,1.38,0.93,5.21,4.1,0.82,3,5.31,2.58,2.22,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,1.46,3.83,3.62,5.3,10.44,2.78,4.09,1.82,1.84,5.16,5.26,5.85,3.54,3.3,5.1,3.01,3.19,4.37,6.17,1.07,1.54,3.35,2.09,0.78,1.08,2.56,3.56,0.52,6.33,4.35,4.6,2.69,2.35,5.68,1.06,4.46,,,6.97,4.94,3.68,5.64,0.28,4.95,4.19,3.85,1.75,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.59,2.11,1.98,2.59,2.7,6.61,1.86,2.25,2.19,2.75,3.91,3.5,4.36,1.64,6.73,1.77,0.5,4.24,2.15,4.13,2.62,3.6,6.57,5.02,2.97,2.23,0.43,1.99,0.81,2.38,2.7,3.59,2.75,6.37,1.8,3.21,,,3.31,4.13,4.62,3.2,1.7,4.6,4.47,6.1,0.24,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,2.62,2.85,5.07,9.05,5.38,1.69,2.54,2.81,1.22,1.94,6.15,6.35,4.67,4.4,4.04,6.03,6.47,3.69,0.92,6.41,3.14,3.07,5.19,3.13,4.15,4.84,4.32,4.22,1.83,4.29,4.31,5.98,5.26,1.56,0.79,5.47,,,0.63,5.33,3.3,3.87,2.5,2.97,3.5,4.11,2.9,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
