BROADBOTTOM-HAREWOOD-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ991938,Long,-2.0150154,Lat,53.440972,Elevation,525,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.67,2.83,2.99,1.39,,2.38,3.76,4.1,2.1,3.1,2.48,2.9,1.95,3.76,1.27,2.12,1.53,3.46,1.28,2.46,3.09,2.81,4.53,3.02,2.69,2.59,4.4,5.05,5.72,3.01,3.37,3.03,2.58,3.41,3.74,8.69,2.08,4.82,5.8,3.74,,,,,,,,
February,,,,4.02,4.66,0.46,2.14,,2.79,1.05,3.49,1.53,1.09,2.96,3.37,1.78,3,1.93,2.93,2.36,2.95,3.44,1.17,1.08,2.07,3.08,5.42,0.83,4.5,1.5,3.73,0.44,4.7,5.45,0.98,6.02,2.76,1.68,4.32,0.96,0.45,5.08,0.32,,,,,,,,
March,,,,0.61,2.89,3.55,4.66,,1.87,1.93,1.06,2.89,1.99,4.11,2.08,4.25,2.47,2.78,3.04,2.42,0.56,2.14,4.52,3.76,4.49,1.75,3.07,2.03,1.57,5.88,2.56,2.71,2.32,1.76,1.05,1.75,1.53,4.32,1.49,1.04,2.88,0.43,2.3,,,,,,,,
April,,,,0.69,2.19,1.59,1.86,,2.57,3.29,2.53,2.48,2.21,1.84,2.17,2.77,2.53,1.71,2.18,2.53,3.89,2.82,1.05,3.67,1.89,1.56,2.48,2.28,1.4,2.3,4.53,1.54,2.69,3.17,1.63,2.03,1.98,3.25,1.24,1.71,2.68,4.08,3.79,,,,,,,,
May,,,,2.58,2.42,1.26,0.62,,3.97,2.7,1.4,0.95,2.81,2.28,2.89,0.81,3.89,3.67,2.56,1.75,3.11,3.01,2.76,2.9,2.9,1.41,2.46,1.97,2.76,2.26,5.33,1.82,1.44,3.75,5.82,3.8,4.5,1.32,0.94,2.49,2.08,2.38,4.23,,,,,,,,
June,,,,2.23,3.85,2.21,2.98,,2.84,2.3,4.53,1.58,1.66,1.32,0.97,3,1.66,5.53,2.09,2.74,3.32,3.15,4.97,2.09,3.21,2.36,4.09,2.2,1.88,2.46,2.82,0.41,2.58,1.41,2.53,0.08,3.25,5.89,6.33,1.46,4.43,6.97,0.43,,,,,,,,
July,,,,3.18,3.26,6.2,1.93,,1.35,1.97,3.46,2.7,2.31,3.35,1.47,2.02,2.61,2.91,4.29,5.59,4.53,0.37,3.99,1.4,3.71,4.46,2.01,2.56,5.25,2.52,7.01,1.44,4.77,5.02,3.95,2.28,2.98,5.13,2.01,3.55,6.17,4.7,8.3,,,,,,,,
August,,,,2.94,4.81,3.69,2.67,,5.81,2.16,5.65,1.79,2.81,3.96,4.09,4.11,3.12,3.87,3.47,3.08,5.15,2.79,6.4,2.32,3.02,4.28,3,5.07,3.44,3.21,2.09,5.34,4.74,4.82,5.59,4.01,4.66,4.7,5.23,4.5,4.4,6.57,1.76,,,,,,,,
September,,,,4.45,0.79,1.21,6.62,,0.55,6.03,1.41,0.75,1.16,4.37,1.27,2.67,1.38,0.71,4.19,2.75,0.22,3.99,2.08,1.59,2.65,0.71,2.63,2.42,8.36,1.81,2.64,1.12,3.95,4.01,3.27,4.48,3.6,6.8,0.86,1.64,3.84,4.36,3.45,,,,,,,,
October,,,,2.83,4.1,3.49,4.46,,3.57,3.41,4.03,3.25,4.87,7.31,1.32,3.28,5.47,4.43,0.96,4.88,2.66,2.59,3.09,1.85,2.01,1.44,4.47,5.53,2.83,2.81,1.17,2.48,0.79,3.95,5.27,4.27,3.97,2.89,4.08,4.71,5.53,1.84,7.88,,,,,,,,
