BURNLEY WW CAUSEWAY SIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD890292,Long,-2.1676,Lat,53.7595,Elevation,1116,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,6.13,5.75,2.92,6.42,2.33,1.95,2.2,5.78,3.15,3.55,1.44,5.01,3.42,1.99,1.79,3.37,6.48,5.13,2.71,3.77,4.88,5.01,1.82,6.44,1.73,3.02,2.6,5.35,2.21,5.56,4.64,3.67,6.38,3.64,2.92,3.25,4.93,5.62,8.68,4.83,4.52,3.29,4.16,4.8,5.34,10.21,2.3,6.75,4.97,4.57,4.04,4.18,2.16,5.54,4.8,5.91,4.14,
February,,,,3.74,3.83,4.51,0.86,1,1.01,1.98,0.78,0.53,2.57,5.23,6,0.59,2.23,3.1,2.91,2.15,4.84,2.01,1.58,4.9,4.59,2.59,3.63,2.13,2.66,2.54,4.99,5,2.1,2,3.69,6.24,5.65,1.01,5.46,1.91,4,0.77,5.12,6.29,1.3,6.77,4.25,2.45,5.03,1,0.81,4.57,0.3,3.31,0.46,6.7,3.07,5.94,1.95,4.36,
March,,,,0.89,3.28,2.68,3.44,2,2.82,2.91,3.62,2.19,1.13,1.08,3.43,3.62,5.4,4.71,2.07,2.47,0.78,3.15,2.75,6.55,2.61,3.81,3.08,3.33,3.48,3.25,1.26,2.43,6.44,5.32,4.81,1.62,3.71,3.04,1.83,6.06,5.16,4.96,3.75,2.36,1.44,1.79,1.96,4.38,3.69,0.94,2.73,0.52,2.8,2.71,3.04,1.6,2.77,2.39,1.76,2.81,
April,,,,2.41,1.95,2.52,3.01,1.58,2.2,2.86,1.43,2.66,1.09,0.82,2.38,2.88,2.08,3.3,2.46,3.65,2.26,2.67,2.41,2.56,2.96,3.59,1.37,2.23,2.91,3.89,3.65,2.52,0.99,5.58,1.58,2.24,3.25,1.89,1.2,1.81,6.73,2.07,3.97,4,2.51,3.01,2.1,3.26,1.31,1.45,3.38,3.92,3.43,1.79,3.42,3.31,1.11,3.38,0.67,1.87,
May,,,,1.25,2.1,3.04,5.12,2.13,1.39,2.92,3.1,4.07,5,2.36,2.91,1.26,0.6,1.9,2.86,3.08,2.47,1.39,3.53,3.31,3.09,0.85,3.49,3.8,2.45,2.31,2.83,2.79,2.64,3.81,2.21,1.45,2.93,1.53,1.87,1.93,6.78,3.01,2.06,4.69,5.57,3.73,4.26,1.5,2.01,2.91,2.23,2.35,4.44,2.56,2.37,0.99,1.26,2.35,4.34,1.66,
June,,,,5.53,1.22,3.82,2.29,0.43,2.7,0.76,4.12,1.33,3.85,3.81,3.07,2.62,2.71,3.56,2.75,1.71,5.1,1.7,1.51,1.76,1.04,2.78,2.13,6.25,1.82,3.31,3.61,5.11,6.11,2.61,1.85,1.03,2.28,2.64,1.52,2.08,1.91,0.2,3.36,1.37,2.5,0.05,3.73,4.05,6.8,1.51,2.07,6.61,1.23,2.24,2.76,4,4.01,2.08,4.06,3.1,
July,,,6.05,4.24,5.15,1.76,4.29,2.9,5.93,3.58,3.05,3.88,2.14,4.59,5.24,6.2,2.09,2.06,1.21,2.4,3.38,1.89,3.17,4.23,1.94,2.47,1.87,2.6,5.16,6.48,4.14,0.6,5.11,1.12,4.17,4.2,2.71,2,4.03,2.71,6.77,2.51,5.98,5.27,3.91,1.6,2.41,3.7,1.71,2.89,6.16,4.54,4.35,3.14,2.45,1.66,4.19,2.14,4.54,6.25,
August,,,4.02,2.46,2.56,2.03,1.81,1.53,4.84,6.23,6.13,8.72,5,3.94,4.36,4.51,2.65,6.02,4.39,1.73,5.19,2.45,3.18,5.77,5.52,4.32,3.93,3.47,4.49,3.39,6,2.67,7,2.8,2.69,4.54,4.02,7.17,3.16,3.7,1.81,4.98,5.84,6.48,6.72,4.33,4.43,7.42,6.41,4.39,7.58,5.02,1.26,1.64,5.01,1.59,3.5,1.98,5.61,3.59,
September,,,2.58,7.33,2.85,5.81,3.88,5.74,1.23,3,3,3.85,3.9,4.84,0.24,1.91,8.07,4.54,1.23,7.07,1.51,1.55,1.7,5.85,1.4,2.65,1.29,0.56,4.44,2.71,0.44,3.7,2.14,1.66,3.15,0.78,2.16,2.57,10.54,2.13,2.5,2.12,5.13,6.45,5.52,3.75,3.43,6.01,0.71,1.53,4.61,4.81,5.36,2.22,4.28,6.99,5.61,2.18,2.19,1.76,
October,,,5.06,5.81,3,6.99,5.97,2.34,2.06,5.33,3.52,5.54,6.24,4.49,4.55,4.38,5.52,2.02,4.22,2.98,5.39,3.7,4.13,11.29,1.8,3.69,6.61,5.46,2.31,5.49,3.97,3.57,4.91,1.77,2.33,1.04,8.95,8.75,4.12,2.39,1.68,3.09,1.13,6.24,5.07,5.41,4.17,4.43,5.42,5.86,6.35,2.57,7.08,4.86,5.91,9.07,4.73,2.44,9.33,2.24,
