"STROOD WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,0.51,2.21,0.35,2.57,,
February,,,,,,,0.38,1.96,0.78,1.90,,
March,,,,,,,2.68,3.72,1.69,0.55,,
April,,,,,,,0.47,1.73,1.77,2.65,,
May,,,,,,,0.30,0.94,2.98,0.99,,
June,,,,,,,3.25,2.75,1.16,0.91,,
July,,,,,,,1.73,0.44,0.62,1.25,,
August,,,,,,,2.15,2.32,1.26,1.36,,
September,,,,,,,4.65,2.57,0.25,1.90,,
October,,,,,,,3.43,0.28,2.05,1.87,,
November,,,,,,,1.37,0.92,2.27,4.51,,
December,,,,,,,2.77,2.27,1.49,1.51,,
Total,,,,,,,23.69,22.11,16.67,21.97,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,23.69,22.11,16.67,21.97,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,,
