"KINTYRE, SKIPNESS CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5419/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.11,7.75,4.84,5.73,4.77,4.44,8.16,8.08,9.43,,,
February,5.20,1.92,6.47,6.64,1.81,5.00,5.53,2.61,4.88,,,
March,4.15,5.65,1.92,2.11,0.90,3.93,3.79,4.23,3.81,,,
April,2.79,1.62,3.71,3.40,3.46,4.52,2.54,3.89,3.31,,,
May,5.90,2.77,3.86,2.74,4.66,5.56,2.41,3.19,2.02,,,
June,2.86,1.42,3.37,2.53,3.16,1.19,2.77,4.09,5.75,,,
July,2.89,4.44,2.78,4.15,3.92,1.72,3.12,3.50,2.29,,,
August,6.09,5.53,3.72,6.36,4.42,3.24,4.93,4.41,5.52,,,
September,4.29,2.72,2.83,7.42,4.99,3.90,4.02,6.83,4.75,,,
October,4.93,5.09,2.72,7.32,3.19,3.90,8.16,5.26,8.03,,,
November,6.92,3.52,4.41,5.63,3.15,2.14,7.11,5.95,7.86,,,
December,4.10,9.11,3.98,6.67,6.06,3.50,4.03,1.07,5.87,,,
Total,56.23,51.54,44.61,60.70,44.49,43.04,56.57,53.11,63.52,,,
Calc annual,56.23,51.54,44.61,60.70,44.49,43.04,56.57,53.11,63.52,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
