UPPER FARG (MAIN BANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO109109,Long,-3.440732,Lat,56.282164,Elevation,642,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,1.84,4.42,1.25,2.54,3.5,3.79,3.26,2.25,1.98,2.44,3.52,4.96,3.54,7.36,1.37,-999,2.08,3.83,3.48,3.75,0.64,5.18,2.16,5.98,4.23,2,2.7,,,,,,,,,
February,,,,,,3.43,3.43,0.6,2.89,1.32,2.59,0.67,1.25,3,0.59,4.01,4.28,1.35,2.8,1.26,-999,2,0.13,2.46,0.04,2.42,4.17,3.58,1.42,3.18,2,5.22,,,,,,,,,
March,,,,,,1.22,2.75,0.95,1.19,1.29,1.48,2.75,2.41,1.53,0.92,1.57,1.1,2.66,2.93,0.29,2.45,0.96,2.47,1.83,3.7,0.98,2.32,2.73,1.13,3.11,2.62,2.55,,,,,,,,,
April,,,,,1.35,1.47,2.69,1.05,1.25,2.4,3.26,1.05,1.49,2.7,1.29,3.75,2.68,0.83,0.67,1.2,1.82,2.34,3.13,1.45,4.87,4.84,1.03,1.6,0.12,1.68,2.25,1.98,,,,,,,,,
May,,,,,2,1.54,4.14,2.63,2.98,1.58,2.56,1.12,1.1,1.37,5.33,5.25,2.62,2.24,1.69,2.82,1.37,3.78,3.26,1.77,2.12,0.65,0.77,2.47,4.21,1.5,0.88,4.29,,,,,,,,,
June,,,,,0.7,1.76,3.86,1.82,1.04,1.99,0.62,0.99,1.77,0.64,2.1,0.25,3.96,4.17,4.21,1.82,2.42,4.91,1.24,1.55,2.48,3.56,1.29,1.5,3.72,2.07,0.84,0.77,,,,,,,,,
July,,,,,4.23,2.68,6.31,1.49,4.31,0.82,3.26,1.97,3.42,1.24,4.68,2.36,3.37,2.71,1.04,2.87,3.03,4.35,3.41,3.46,3.11,1.17,4.08,3.36,4.38,3.92,6.79,,,,,,,,,,
August,,,,,2.29,4.33,3.05,5.05,3.15,2.12,4.43,4.81,1.59,5.9,2.9,3.28,2.35,6.03,5.26,4.21,4.76,3.11,0.5,1.19,4.28,2.62,1.74,4.61,1.26,1.7,0.86,,,,,,,,,,
September,,,,,1.16,1.74,1.4,1.47,4.74,1.34,1.48,2.07,2.28,2.43,4.32,3.53,2.85,5.17,2.89,0.68,7.07,1.68,2.06,1.89,3.68,5.43,3.23,1.51,4.08,1.88,2.38,,,,,,,,,,
October,,,,,1.67,2.31,5.27,3.63,3.61,1.25,1.5,3.31,1.51,2.01,3.25,3.09,4.06,5.21,4.47,3.68,4.12,1.37,7.93,5.25,4.88,5.66,1.76,3.76,5.28,4.09,4.31,,,,,,,,,,
November,,,,,4.72,2.24,4.82,3.48,2.5,4.34,2.76,1.8,2.52,1.66,1.58,0.68,6.29,3.44,3.17,4.66,3.42,6.68,2.05,2.63,1.07,4.74,2.49,0.73,4.79,5.82,5.65,,,,,,,,,,
December,,,,,5.88,5.71,3.61,1.68,1.76,4.17,3.75,2.03,2.32,2.69,5.36,2.79,0.31,1.53,2.95,4.33,3.23,1.74,7.41,1.24,5.38,2.44,3,2.58,1.81,1.69,3.29,,,,,,,,,,
Total,,,,,,30.27,45.75,25.1,31.96,26.12,31.48,25.83,23.91,27.15,34.76,34.08,38.83,38.88,39.44,29.19,38.57,35,37.42,28.2,39.36,35.15,31.06,30.59,38.18,34.87,33.87,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 J F Combined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
