"WHITCHURCH (DUNLEY MANOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,669,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.28,3.31,3.92,2.00,3.74,2.83,4.25,2.74,5.77,1.46,3.99,
February,0.84,0.28,3.05,3.94,0.38,4.02,2.02,4.43,2.09,0.67,0.67,
March,2.10,1.57,2.40,2.49,1.38,0.44,0.76,3.60,3.00,0.22,1.08,
April,4.43,0.87,3.17,3.42,3.62,2.81,3.30,2.63,2.04,0.97,2.63,
May,2.01,2.61,0.89,1.69,4.76,4.54,2.11,0.85,1.82,1.73,1.63,
June,1.78,0.07,1.29,0.32,2.70,0.00,2.48,3.26,2.50,1.68,1.28,
July,6.55,0.36,4.16,1.11,5.50,3.49,2.30,4.21,1.86,1.55,2.84,
August,1.70,1.84,3.09,3.06,3.62,2.24,1.36,4.16,2.05,0.95,2.82,
September,1.84,1.30,1.87,2.02,5.26,3.35,1.18,6.34,1.67,0.60,3.13,
October,3.15,1.01,1.28,6.51,4.45,3.68,2.67,2.60,6.05,3.36,2.19,
November,1.67,2.32,1.65,2.27,3.07,2.16,7.13,4.02,3.19,8.34,4.26,
December,2.82,1.71,3.30,4.13,4.66,3.41,0.59,4.00,3.02,7.75,3.71,
Total,32.17,17.25,30.07,32.96,43.14,32.97,30.15,42.84,35.06,29.28,30.23,
Calc annual,32.17,17.25,30.07,32.96,43.14,32.97,30.15,42.84,35.06,29.28,30.23,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
