"HURSTPIERPOINT THE COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1802,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,0.70,2.24,,
February,,,,,,,,,1.00,2.61,,
March,,,,,,,,4.73,0.83,0.76,,
April,,,,,,,,2.18,1.10,2.18,,
May,,,,,,,,,3.33,0.91,,
June,,,,,,,,2.21,1.38,1.80,,
July,,,,,,,,0.18,0.32,1.35,,
August,,,,,,,,3.10,1.24,0.59,,
September,,,,,,,,2.33,0.85,3.31,,
October,,,,,,,,0.39,3.29,1.67,,
November,,,,,,,,1.35,4.38,5.97,,
December,,,,,,,,3.47,2.71,1.83,,
Total,,,,,,,,,21.13,25.22,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.94,21.13,25.22,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
