"HILDENBOROUGH (HOLLANDEN HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,348,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.01,2.67,1.76,2.64,1.14,4.59,5.93,3.22,4.77,2.94,,
February,2.32,0.48,2.01,0.31,3.94,2.21,4.73,0.78,1.58,2.46,,
March,0.37,1.95,3.08,2.67,0.37,1.23,3.74,0.59,1.54,2.76,,
April,4.02,2.19,0.77,2.42,3.07,1.91,2.75,0.55,2.29,2.55,,
May,2.41,3.64,2.28,0.91,1.55,0.29,2.54,2.80,1.39,2.12,,
June,1.36,0.88,1.86,1.83,2.73,3.10,2.40,0.72,0.91,0.38,,
July,2.54,2.45,1.79,1.14,0.99,3.41,1.35,1.69,2.14,3.60,,
August,4.76,0.64,0.69,2.10,3.62,1.53,4.63,1.85,2.11,0.11,,
September,2.09,2.00,3.01,1.53,4.50,2.62,2.09,2.31,1.05,1.46,,
October,0.73,5.75,2.31,2.35,3.96,1.66,2.46,3.35,6.86,4.08,,
November,4.27,1.05,1.27,2.82,6.17,4.71,1.56,3.23,5.75,7.70,,
December,0.54,0.52,0.64,6.10,3.53,2.98,4.38,3.10,1.44,2.02,,
Total,27.42,24.22,21.47,26.82,35.57,30.24,38.56,24.19,31.83,32.18,,
Calc annual,27.42,24.22,21.47,26.82,35.57,30.24,38.56,24.19,31.83,32.18,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
