Rainfall at,GODLEY RESERVOIR,
Grid ref,SJ967954,Long,-2.051163,Lat,53.455344
Station no,2742/1,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.86,4.27,1.92,4.29,2.46,4.87,2.37,3.49,3.51,4.84,
February,3.00,1.31,2.37,2.87,1.52,1.37,2.34,5.26,0.42,2.22,
March,5.00,2.34,2.76,2.52,1.94,1.22,3.33,2.14,1.57,0.81,
April,2.53,3.91,2.51,1.03,2.20,2.59,0.34,1.19,2.60,2.00,
May,1.41,2.11,1.95,3.34,3.74,1.32,1.57,3.06,0.79,1.84,
June,1.57,2.81,3.52,3.01,2.90,3.62,2.17,5.07,2.36,1.86,
July,3.48,4.30,6.59,6.79,1.27,5.60,4.58,4.95,3.78,5.18,
August,4.92,2.78,4.74,6.35,1.08,10.63,5.35,5.67,0.32,6.11,
September,2.38,4.08,2.63,4.91,2.21,2.54,7.28,4.07,0.21,3.48,
October,1.00,3.95,1.98,6.74,1.98,2.84,4.45,3.54,3.18,3.37,
November,6.31,2.67,3.40,5.39,1.64,1.88,1.73,1.70,3.98,5.63,
December,5.93,3.71,1.67,5.79,4.39,4.02,4.47,3.12,4.93,3.75,
Total,41.39,38.24,36.04,53.03,27.33,42.50,39.98,43.26,27.65,41.09,
Calc annual,41.39,38.24,36.04,53.03,27.33,42.50,39.98,43.26,27.65,41.09,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
