"FENWICK, HARESHAW LODGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS505436,Long,-4.378163,Lat,55.662834,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.7,6.87,12.23,2.22,6.55,5.59,8.66,4.41,6.46,3.44,5.16,5.21,7.84,4.34,2.73,1.15,7,4.97,6.84,4.19,4.14,3.71,7.94,5.53,3.03,4.9,3.56,,,2.57,,,,,
February,,,,,,,5.98,3.38,5.58,2.48,0.36,4.71,0.05,4.79,1,6.25,2.55,6.36,2.61,6.59,1.64,3.06,1.86,5.63,2.57,8.37,3.42,0.96,4.44,5.05,3.92,2.82,2.3,,,2.16,,,,,
March,,,,,,,4.67,3.62,3.27,1.78,3.09,1.04,3,3.4,3.04,2.98,3.26,1.39,4.92,3.95,6.14,4.03,1.87,2.48,0.68,3.99,3.5,3.11,3.73,2.95,4.42,4.03,2.65,,,1.7,,,,,
April,,,,,,,3.27,4.23,1.8,1.92,2.01,2.44,3.62,3.11,4.68,3.41,1.04,2.05,1.06,2.72,2.44,2.34,2.54,4.11,4.21,2.25,1.99,4.2,3.47,5.36,3.6,3.36,2.77,,,3.02,,,,,
May,,,,,,,3.69,2.81,2.08,3.76,1.68,3.9,3.54,2.61,3.42,0.89,1.81,1.45,5.03,0.94,0.86,4.1,2.8,4.1,3.82,4.99,0.73,4.14,1.56,2.05,1.76,1.61,1.83,,,3.99,,,,,
June,,,,,,,2.87,5.37,5.04,3.84,3.38,6.74,1.84,2.29,3.17,5.93,2.13,4.21,6.58,2.65,1.21,1.57,2.05,4.96,4.9,5.7,3.22,3.76,7.19,1.45,4.31,2.15,3.52,,,2.75,,,,,
July,,,,,,,4.27,3.8,4.89,5.26,2.63,5.05,5.82,4.34,4.06,3.53,6.94,5.24,6.6,5.66,3.83,4.66,4.72,3.09,3.55,3.66,4.31,3.17,4.68,2.03,5.79,3.52,3.68,,,1.04,,,,,
August,,,,,,,4.55,5.44,4.59,8.52,6.54,1.58,2.94,5.24,4.95,3.42,5.8,3.28,4.34,2.37,4.1,6.41,5.85,6.25,4.86,2.11,3.4,0.1,7.61,5.85,5.52,5.09,3.67,,,1.74,,,,,
September,,,,,,,5.22,7.72,6.01,2.59,3.81,1.81,6.89,1.06,5.69,8.2,5.25,3.97,5.32,2.77,5.65,2.14,6.31,3.97,6.58,5.44,7.14,5.4,8.26,1.64,12.51,3.59,2.73,,,4.52,,,,,
October,,,,,,,6.04,6.77,9.93,6.96,8.85,4.45,8.57,3.49,8.95,10.27,7.08,3,12.41,2,4.04,4.37,8.38,8.98,5.94,7.24,0.38,2.7,7.13,7.55,3.96,1.24,3.52,,,2.95,,,,,
November,,,,,,,6.01,7.35,7.1,8.12,6.55,7.77,4.79,1.86,2.36,6.08,4.97,1,8.29,10.92,5.22,2.65,0.88,3.42,7.63,0.62,6.43,7.7,3.92,6.47,4.28,6.89,3.11,,,2.32,,,,,
December,,,,,,,3.76,1.15,5.14,10.23,4.87,6.6,9.06,2.17,6.44,3.37,7.42,3.4,2.94,3.27,7.19,3.28,6.02,3.06,5.6,2.41,5.03,3.33,5.62,8.44,1.33,7.54,5.22,,,6.94,,,,,
Total,,,,,,,56.03,58.51,67.66,57.68,50.32,51.68,58.78,38.77,54.22,57.77,53.41,40.56,67.94,48.18,45.05,39.76,50.28,55.02,57.18,50.97,43.69,42.28,65.55,54.37,54.43,46.74,38.56,,,35.7,,,,,
