ELGIN ACADEMY,,,,,,,,,,,,
Grid ref,NJ217623,Long,-3.313338,Lat,57.643795,,,,,,,
Station no,5679/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,1.74,,,,,,,,,,,
February,2.43,,,,,,,,,,,
March,1.78,,,,,,,,,,,
April,2.59,,,,,,,,,,,
May,0.72,,,,,,,,,,,
June,1.93,,,,,,,,,,,
July,4.61,,,,,,,,,,,
August,3.03,,,,,,,,,,,
September,0.55,,,,,,,,,,,
October,1.09,,,,,,,,,,,
November,3.73,,,,,,,,,,,
December,2.93,,,,,,,,,,,
Total,27.13,,,,,,,,,,,
Calc annual,27.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
