"OSPRINGE (QUEEN COURT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,312,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.57,1.85,3.80,1.15,2.86,
February,,,,,,,3.27,4.16,1.42,0.48,1.64,
March,,,,,,,0.44,2.85,2.95,0.20,1.45,
April,,,,,,,4.24,1.74,2.36,1.20,1.14,
May,,,,,,,1.07,0.73,3.14,1.11,3.89,
June,,,,,,,2.35,3.83,2.96,1.42,1.04,
July,,,,,,,1.32,4.12,1.22,0.80,2.74,
August,,,,,,,2.42,3.04,2.57,2.08,3.56,
September,,,,,,,0.56,4.37,0.74,0.54,4.60,
October,,,,,,,3.45,1.63,4.58,3.55,1.78,
November,,,,,,,6.57,3.85,4.54,5.66,4.73,
December,,,,,,,1.20,5.17,3.91,6.80,2.73,
Total,,,,,,,29.46,37.34,34.19,24.99,32.16,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,29.46,37.34,34.19,24.99,32.16,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,
