"PETERBOROUGH, ASHFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7060,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.62,1.85,2.20,,,,,,,,,
February,0.71,0.38,1.54,,,,,,,,,
March,1.66,0.55,1.59,,,,,,,,,
April,3.31,0.87,2.79,,,,,,,,,
May,1.41,0.88,1.47,,,,,,,,,
June,1.74,0.29,0.80,,,,,,,,,
July,2.50,0.12,3.30,,,,,,,,,
August,1.19,1.69,1.80,,,,,,,,,
September,1.90,0.76,1.89,,,,,,,,,
October,0.77,1.55,0.77,,,,,,,,,
November,0.61,0.99,1.04,,,,,,,,,
December,1.76,1.14,1.81,,,,,,,,,
Total,19.18,11.07,21.00,,,,,,,,,
Calc annual,19.18,11.07,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
