"BRIGHSTONE PITT PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,597,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.48,4.89,7.71,1.61,4.24,7.43,,3.31,5.94,2.00,4.65,
February,0.34,0.18,3.07,6.86,0.25,5.84,,5.75,1.95,0.94,0.75,
March,2.80,1.87,3.34,2.60,2.56,0.34,,3.32,2.73,0.18,0.67,
April,3.34,1.55,4.07,4.57,3.60,4.25,,2.07,2.42,0.92,2.40,
May,1.15,1.15,0.92,3.17,3.89,4.03,,0.76,1.53,2.50,1.86,
June,3.52,0.20,1.47,0.59,2.31,0.00,,2.05,1.83,1.39,0.64,
July,7.69,0.45,4.40,1.46,2.62,3.67,,3.36,2.09,1.06,2.18,
August,1.61,3.19,2.48,1.92,3.86,5.07,,3.19,1.59,1.58,3.01,
September,2.46,0.59,2.08,3.99,5.58,3.34,,6.27,1.26,0.44,2.54,
October,3.62,1.07,1.50,6.72,6.77,4.28,,1.37,7.37,4.36,2.62,
November,1.68,3.25,2.76,2.13,3.54,5.66,,4.06,2.93,7.79,5.14,
December,3.62,2.16,5.64,4.49,5.58,5.69,,3.90,2.99,6.11,3.91,
Total,37.31,20.55,39.44,40.11,44.80,49.60,,39.41,34.63,29.07,30.37,
Calc annual,37.31,20.55,39.44,40.11,44.80,49.60,0.00,39.41,34.63,29.27,30.37,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,-0.00,0.00,-0.20,0.00,
