"LOCH CARRON DUNCRAIG",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4344,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.49,6.25,9.31,8.79,8.58,4.53,4.61,5.35,5.02,,,
February,2.78,4.42,3.97,1.11,1.88,0.43,4.58,7.13,2.77,,,
March,1.13,6.11,3.28,2.29,5.56,0.93,6.39,4.06,4.45,,,
April,5.59,2.34,2.62,1.99,4.44,3.02,2.54,0.80,1.46,,,
May,3.10,1.37,1.39,2.46,2.53,2.01,1.13,2.98,0.83,,,
June,2.60,1.97,6.84,3.72,1.48,1.69,4.86,7.84,3.85,,,
July,3.22,4.87,3.60,3.51,0.49,1.37,3.20,4.46,0.20,,,
August,1.66,3.86,2.83,5.88,4.14,4.14,2.54,1.88,0.64,,,
September,4.46,1.87,8.52,5.41,10.45,2.25,2.80,2.86,5.87,,,
October,5.21,7.21,5.75,7.37,8.45,2.86,5.74,10.15,6.30,,,
November,3.93,4.03,6.91,5.87,2.56,4.68,1.72,11.85,3.18,,,
December,4.40,8.08,4.66,7.55,1.97,3.69,2.25,8.20,0.78,,,
Total,40.57,52.38,59.68,55.95,52.53,31.60,42.36,67.56,35.35,,,
Calc annual,40.57,52.38,59.68,55.95,52.53,31.60,42.36,67.56,35.35,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
