BRIGHSTONE-RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ428825,Long,-1.395,Lat,50.641,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,0.68,0.74,1.31,2.4,1.15,4.3,,0.65,3.81,1.14,1.28,3.02,5.37,3.58,3.87,5.42,1.46,2.86,5.83,4.4,2.79,7.43,1.84,5.25,2.5,2.8,2.33,,,,,,,
February,,,,,,,,1.08,1.11,0.31,3.09,1.4,2.18,,4.16,4.59,5.13,1.3,1.24,2.8,0.35,0.18,2.8,4.3,0.27,5.54,2.49,4.82,2.32,1.1,1.11,2.32,0.07,3.57,,,,,,,
March,,,,,,,,0.57,2.39,3.73,3.44,2.25,3.7,,5.43,0.69,3.95,2.49,0.96,4.85,2.09,1.47,3.32,2.18,1.68,0.58,0.56,2.94,3.36,0.33,1.49,1.41,1.31,2.96,,,,,,,
April,,,,,,,,3.75,1.88,1.14,2.01,0.95,0.31,,0.9,1.45,0.65,1.7,2,1.57,2.37,1.02,3.11,3.33,2.83,3.19,3.19,1.76,2.7,1.15,2.69,3.28,2.86,1.81,,,,,,,
May,,,,,,,,1.6,1.23,1.03,1.68,1.03,1.43,,0.68,3.15,1.83,1.14,1.61,0.33,0.95,1.43,0.78,2.68,3.04,3.27,2.32,0.61,1.62,2.63,2.35,3.75,4.37,1.87,,,,,,,
June,,,,,,,,1.85,1.39,2.83,3.18,1.78,4.44,,0.92,0.56,1.8,0.7,1.29,0.97,2.82,0.19,1.44,0.54,1.91,0,3.55,2.35,2.27,1.71,0.71,2.15,2.07,1.1,,,,,,,
July,,,,,,,,1.15,1.57,2.3,2.95,0.42,1.72,1.04,2.93,2.91,0.55,2.73,2.71,1.68,5.58,0.45,3.57,0.86,2.22,2.93,1.58,3.16,2.22,1.27,2.63,3.39,3.12,1.68,,,,,,,
August,,,,,,,,1.17,1.48,2.45,1.05,0.9,5.88,0.63,1.82,0.54,1.8,4.24,2.03,2.75,1.16,2.7,1.97,1.77,2.89,4.08,1.04,3.79,2.01,1.81,3.04,3.73,1.55,1.21,,,,,,,
September,,,,,,,,0.98,2.21,4.09,0.23,1.79,1.24,3.76,1.35,4.37,-999,1.19,5.76,1.43,1.9,0.57,1.54,2.63,4.84,2.73,0.92,7.49,1.27,0.43,3.01,2.13,3.28,3.7,,,,,,,
October,,,,,,,,7.37,,8.43,5.6,6.71,4.74,3.09,3.92,4.06,-999,4.2,2.28,1.16,2.93,1.52,1.27,5.69,5.64,3.97,4.11,1.85,8.15,4.84,3.15,0.6,7.53,1.86,,,,,,,
November,,,,,,,,2.19,1.01,1.16,3.26,4.91,2.45,3.26,4.39,3.08,4.01,0.99,2.45,3.01,1.36,1.98,2.31,1.73,2.63,3.85,9.13,5.27,3.69,8.34,5.82,4.51,2.31,1.18,,,,,,,
December,,,,,,,,2.55,2.92,3.91,5.33,7.22,4.15,1.67,9.73,7.9,4.27,1.52,2.9,4.88,2.94,1.98,3.84,3.35,4.29,4.32,0.44,4.25,3.37,6.38,4.3,1.21,1.59,1.09,,,,,,,
Total,,,,,,,,24.94,,32.69,34.22,30.51,36.54,,36.88,37.11,31.99,23.48,28.25,30.8,28.03,17.36,31.37,30.52,35.1,40.29,33.73,41.08,40.41,31.83,35.55,30.98,32.86,24.36,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Exact location unknown, this matches distance to house and altitude",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908 Oct Gauge broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Sept Oct bracketed Value 6.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Not printed – low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 Not printed – too low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1926 Feb Gauge moved from lawn to kitchen garden, an increase of 20ft in elevation, making it likely a move of about 90yrds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1933 Dec Gauge moved to The Bungalow, 1/4m NW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
