"NORTHWICH (LOSTOCK GRALAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2779,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.00,3.07,4.05,3.46,2.31,2.78,1.89,6.19,2.40,1.23,,
February,2.95,1.23,1.50,1.29,2.48,4.32,0.62,1.39,1.52,4.61,,
March,2.70,1.96,0.99,0.61,0.76,0.59,4.95,0.71,2.28,1.82,,
April,1.04,1.31,1.27,1.73,1.49,1.26,2.11,1.30,2.42,3.42,,
May,2.02,3.69,1.95,2.09,3.86,1.41,1.86,1.06,3.15,1.12,,
June,1.46,0.21,2.84,1.92,2.81,3.07,2.38,3.84,0.76,1.46,,
July,1.81,2.99,2.30,3.26,1.05,3.08,2.04,2.36,2.08,3.28,,
August,3.90,2.12,3.01,2.60,2.60,4.17,0.31,5.05,1.79,4.35,,
September,0.76,2.14,3.39,3.27,1.43,3.36,1.83,1.66,0.92,4.30,,
October,3.54,3.08,3.31,4.15,4.73,1.30,0.54,1.79,2.68,1.93,,
November,2.25,0.61,2.07,4.64,0.52,4.44,2.91,1.79,4.40,4.07,,
December,1.16,3.19,1.10,1.92,2.39,3.36,2.15,2.47,3.46,2.87,,
Total,25.59,25.60,27.78,30.94,26.43,33.14,23.59,29.61,27.86,34.46,,
Calc annual,25.59,25.60,27.78,30.94,26.43,33.14,23.59,29.61,27.86,34.46,,
Difference,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
