HYSKEIR (Oigh Sgeir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM155961,Long,-6.682916,Lat,56.96828,Elevation,31,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,4.13,3.51,3.87,2.28,1.47,3.55,2.72,5.55,2.59,3.95,4.33,2.3,3.93,3.28,6.13,7.06,4.64,4.5,3.99,3.62,7.14,7.53,8.87,3.12,7.36,8.26,8.88,5.01,6.09,3.37,0.97,,,,
February,,,,,,3.83,3.95,3.52,1.65,0.84,2.79,4.28,3.23,1.96,4.51,3.47,4.12,0.88,5.65,1.27,5.84,2.06,4.78,3.11,1.83,2.98,4.38,3.26,3.43,1.35,0,6.18,0.49,5.12,1.82,3.83,1.54,,,,
March,,,,,,4.53,2.36,2.34,2.59,0.58,1.03,2.14,3.97,5.35,3.04,3.09,0.83,1.3,1.64,3.57,4.59,7.62,2.1,1.41,0.75,1.34,2.79,3.41,5.3,0.63,3.33,4.04,4.75,3.81,3.27,1.9,1.28,,,,
April,,,,,,2.6,2.64,1.24,0.3,2.18,1.43,3.72,2.7,3.74,2.85,3.37,2.81,1.43,1.55,2.46,1.49,2.94,2.26,3.08,2.11,3.9,1.14,4.05,2.56,1.69,4,3,3.72,2.79,1.68,1.73,0.86,,,,
May,,,,,,0.83,3.59,2.07,2.43,1.72,1.63,2.73,2.68,3.3,1.45,0.73,3.19,3.43,1.93,1.48,4.1,2.62,4.77,2.54,2.85,4.47,4.04,1.94,0.99,3.99,2.86,6.11,1.51,1.31,1.79,0.2,1.54,,,,
June,,,,,,0.98,1.22,2.39,2.72,0.77,,2.02,3.09,3.48,0.97,1.14,1.38,2.02,2.03,4.23,1.7,0.91,2.93,2.14,2.92,0.87,1.27,3.29,3.41,3.94,2.93,4.76,1.98,1.25,2.29,2.2,1.2,,,,
July,,,,,,2.66,2.68,2.13,2.14,1.68,2.49,4.04,2.6,0.95,1.66,2.29,2.48,1.13,3.21,1.28,3.27,2.63,3.11,2.92,2.64,2.71,2.02,3.01,2.19,2.1,2.52,3.85,3.44,4.41,3.08,1.27,2.28,,,,
August,,,,,,3.69,3.58,4.19,2.86,1.54,3.07,3.97,3.34,1.02,2.49,1.12,1.44,2.83,3.76,3.75,2.98,3.75,4.46,4.23,3.72,2.61,4.15,3.4,3.17,7.47,7.08,2.39,3.57,4.65,4.61,1.01,1.72,,,,
September,,,,,,3.08,2.89,1.05,6.92,1.58,1.57,3,1.85,2.4,2.68,1.35,1.65,3.37,4.26,4.46,5.13,2.46,2.46,5.67,5.32,3.71,4.19,3.67,3.91,4.1,4.03,1.61,5.24,1.24,6.47,2.5,3.63,,,,
October,,,,,,2.88,4.52,2.31,1.75,2.59,0.92,1.29,3.37,4.97,2.22,2.06,3.85,10.94,6.32,2.25,5.43,4.85,2.66,6.12,4.37,3.65,4.78,7.87,8.81,9.75,8.05,4.07,4.61,3.16,3.92,2.73,3,,,,
November,,,,,,4.24,4.37,3.62,3.01,1.28,4.43,2.99,2.85,5.78,3.95,2.38,4.31,5.21,5.74,2.82,6.63,3,3,4.29,3.82,2.79,5.24,4.44,6.8,5.66,8.1,6.32,5.99,3.07,1.86,2.11,2,,,,
December,,,,,,2.94,4.66,1.81,3.59,2.52,3.42,8.54,8.58,2.64,4.12,6.29,3.68,2.62,5.07,5.88,4.78,6.29,6.46,5.33,8.26,2.86,2.46,0.82,5.41,7.04,9.02,5.02,5.93,3.65,3.29,1.46,3.89,,,,
Total,,,,,,,40.59,30.18,33.83,19.56,,42.27,40.98,41.14,32.53,31.24,34.07,37.46,45.09,36.73,52.07,46.19,43.63,45.34,42.58,35.51,43.6,46.69,54.85,50.84,59.28,55.61,50.11,39.47,40.17,24.31,23.91,,,,
