"FARNBOROUGH BERKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1217,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.98,3.27,3.10,1.83,,,,,,,,
February,0.81,0.51,3.13,4.62,,,,,,,,
March,1.95,1.42,2.74,3.16,,,,,,,,
April,4.27,1.24,3.29,3.08,,,,,,,,
May,1.90,1.42,1.63,2.01,,,,,,,,
June,2.61,0.24,1.75,0.46,,,,,,,,
July,5.58,0.21,5.89,1.59,,,,,,,,
August,1.21,1.96,5.61,2.88,,,,,,,,
September,1.35,2.23,2.03,2.94,,,,,,,,
October,2.82,1.31,1.32,5.19,,,,,,,,
November,1.24,1.94,1.53,2.09,,,,,,,,
December,2.86,1.85,3.24,3.32,,,,,,,,
Total,29.58,17.60,35.26,33.17,,,,,,,,
Calc annual,29.58,17.60,35.26,33.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
