"DORKING (PIXHAM LANE S.WORKS) SURREY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,113/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,2.29,1.13,6.17,6.23,3.45,6.35,2.38,,
February,,,,0.32,3.98,2.22,4.98,0.73,1.90,2.70,,
March,,,,2.58,0.59,1.78,4.07,0.28,1.62,3.40,,
April,,,,2.77,3.44,1.84,2.96,0.13,3.40,1.95,,
May,,,,0.60,1.43,0.48,2.46,1.61,1.89,1.40,,
June,,,,1.00,5.33,2.71,1.88,0.59,1.88,0.39,,
July,,,,2.43,0.85,3.87,2.56,2.33,3.37,2.10,,
August,,,,1.97,3.93,0.54,1.28,1.51,2.64,0.11,,
September,,,,1.85,4.06,2.60,2.11,2.09,1.74,1.43,,
October,,,,2.40,3.97,1.83,3.07,3.26,6.60,3.33,,
November,,,,3.30,6.86,4.77,2.25,4.47,5.46,8.39,,
December,,,,8.93,4.43,3.84,4.66,4.43,1.94,1.64,,
Total,,,,30.44,40.00,32.65,38.51,24.88,38.79,29.22,,
Calc annual,0.00,0.00,0.00,30.44,40.00,32.65,38.51,24.88,38.79,29.22,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
