HOLBORN STONE YARD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7563,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.00,1.96,2.57,0.90,2.19,1.37,2.23,1.58,3.63,0.83,2.37,
February,0.58,0.23,2.12,2.30,0.48,2.16,2.93,3.28,1.46,0.43,0.81,
March,1.11,1.03,1.52,1.67,0.41,0.55,0.28,2.38,1.09,0.03,1.45,
April,2.97,1.11,2.56,0.94,2.39,1.73,3.13,1.88,1.14,1.10,1.15,
May,0.51,0.93,0.60,1.67,2.22,1.42,1.59,1.39,2.15,1.20,3.14,
June,1.32,0.26,0.76,0.30,1.87,0.15,3.04,2.21,2.22,0.80,2.86,
July,3.87,0.12,3.31,2.56,5.08,3.21,1.57,2.72,1.57,1.69,1.61,
August,1.67,0.88,1.72,1.31,1.81,2.34,1.92,3.68,2.65,2.06,2.67,
September,2.71,1.96,1.27,0.84,2.11,1.85,1.14,4.28,0.38,0.20,3.45,
October,1.47,0.85,0.90,4.07,2.98,2.75,2.17,1.28,3.19,2.77,1.12,
November,0.97,1.87,1.12,1.16,1.75,1.48,4.66,2.36,2.07,4.83,3.75,
December,1.89,0.98,2.41,1.65,2.17,2.60,0.23,2.93,2.21,3.71,1.56,
Total,21.07,12.18,20.86,19.37,25.46,21.61,24.89,29.97,23.76,19.65,25.94,
Calc annual,21.07,12.18,20.86,19.37,25.46,21.61,24.89,29.97,23.76,19.65,25.94,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
