"CAWDOR - AUCHINDOUNE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5685/7,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,3.37,3.91,3.53,,,,
February,,,,,,1.86,3.13,1.48,,,,
March,,,,,,1.18,2.32,1.70,,,,
April,,,,,,1.14,0.55,0.76,,,,
May,,,,,,1.22,1.30,2.44,,,,
June,,,,,,1.39,2.21,4.24,,,,
July,,,,,,7.54,3.54,5.63,,,,
August,,,,,,2.60,3.57,2.28,,,,
September,,,,,,3.65,1.46,3.97,,,,
October,,,,,,2.95,2.37,4.68,,,,
November,,,,,,1.81,0.66,3.74,,,,
December,,,,,,3.32,1.67,1.49,,,,
Total,,,,,,32.03,26.69,35.94,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,32.03,26.69,35.94,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,NaN,NaN,,
