"FRANT, HAZELHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,576,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,0.68,,,
February,,,,,,,,,1.34,,,
March,,,,,,,,,1.36,,,
April,,,,,,,,,1.07,,,
May,,,,,,,,,3.80,,,
June,,,,,,,,,3.36,,,
July,,,,,,,,,0.92,,,
August,,,,,,,,,1.06,,,
September,,,,,,,,,0.62,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
