WARLINGHAM-PARK-HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ373595,Long,-0.03117,Lat,51.318,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,1.67,2.4,1.84,1.42,1.71,2.23,2.03,4.41,3.25,7.38,3.05,3.31,8.06,5.14,4.1,1.42,1.39,3.68,5.93,4.92,2.09,4.16,5.97,8.53,3.37,2.25,1.7,4.73,0.38,4.68,1.21,2.17,3.39,6.37,5.47,3.94,1.81,6.38,1.21,0.85,3.14,1.96,3.3,4.78
December,,,,,,,,2.47,2.82,4.66,2.98,1.8,5.08,2.93,4.73,3.52,0.67,5.11,3.88,7.92,2.53,0.75,0.81,0.52,8.34,4.66,3.8,5.43,3.92,1.37,1.6,2.43,3.07,2.32,2.28,4.02,3.32,2.91,4.13,1.51,2.05,2.86,2.3,1.02,2.38,2.78,3.49,2.7,3.64,6.4,3.72
Total,,,,,,,,,33.64,29.89,29.16,16.25,33.69,33.55,42.29,35.65,35.38,42.9,35.07,32.76,34.27,30.16,28.14,23.41,32.54,37.69,34.76,40.06,29.39,37.86,33.16,30.25,27.81,26.07,26.66,28.49,35.4,23.53,31.4,22.4,30.94,39.12,27.85,26.44,33.35,26.6,,27.97,34.31,26.8,36.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Originally called Farleigh Croydon Mental Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926 Inspection Excellent exposure on lawn in front of main entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 Name changed to Warlington Park Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Not printed Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Mar 1st to Apr 12th NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
