HAYFIELD-EDALE-CROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK077860,Long,-1.8857368,Lat,53.370808,Elevation,1760,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2643/6/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,3.25,2.72,3.3,1.96,5.14,1.2,2.37,1.1,2.02,1.23,3.25,3.74,2.71,4.68,2.55,1.7,2.28,3.5,3.6,5.17,4.3,4.8,2.99,3.21,4.47,3.28,9.03,2.04,4.7,8.37,6.05,3.04,3.52,2.25,,,,,
February,,,1.43,2.9,3.22,1.62,2.44,1.36,2.72,1.95,3.08,2.85,1.7,1.22,2.1,4.77,4.25,1.15,3.58,1.52,3.57,0.75,5.68,5.81,1.12,5.47,3.87,2.52,4.41,1.21,0.59,5.3,0.17,4.5,0.35,4.36,,,,,
March,,,2.55,4.08,1.91,3.82,2.62,2.62,3.02,3.53,0.7,1.72,3.87,4.25,3.79,1.73,2.62,2.09,2.31,3.07,1.79,2.48,1.97,2.28,1.23,1.97,1.18,4.61,2.15,1,2.07,0.2,2.7,2.88,2.24,1.53,,,,,
April,,,2.13,2.38,1.93,2.98,1.75,2.52,2.63,2.4,3.75,2.48,0.63,3.8,1.37,1.59,3.02,1.43,2.12,1.63,5.5,1.7,3.11,3,2.57,1.9,0.67,3.2,1.6,1.66,2.85,5.12,5.15,1.73,3.05,,,,,,
May,,,3.95,3.23,2.83,1.13,4.77,4.37,3.55,2.54,2.75,2.4,3.77,2.94,2.68,1.57,2.92,1.95,4.1,1.52,5.03,1.98,1.02,3.15,6.05,4.16,3.48,1.51,1.56,3.15,2.86,2.58,6.03,2.15,2.4,,,,,,
June,,,2.36,1.76,1.32,2.95,1.93,6.82,2.12,4.11,3.25,2.9,5.29,2.38,3.82,1.97,4.9,2.57,1.81,2.17,3.72,0.35,2.5,1.48,2.89,0.41,3.18,7.96,5.85,1.86,3.42,7.34,0.94,4.12,2.33,,,,,,
July,,,3.06,3.7,2.33,2.4,2.38,3.43,4.65,6.24,6.23,0.5,7.08,1.66,5.05,6.52,2.81,1.44,4.55,3.35,5.6,1.37,5,4.75,5.12,2.3,,2.42,2.19,4.08,8.55,7.19,5.45,3.67,4.42,,,,,,
August,,,4.75,5.4,5.22,5.87,3.35,4.57,4,3.32,6.92,3.3,10.15,2.13,3.74,4.25,2.72,6.67,4.28,4.2,2.27,4.52,5.2,4.35,7.05,3.31,,5.79,6.16,4.08,7.95,7.35,1.79,2.34,3.12,,,,,,
September,,,1.73,5.92,2.03,2.75,1.75,0.88,4,3.63,0.58,2.97,3.04,2.08,3.19,1.05,2.89,2.08,10.13,2.55,2.39,1.6,4.66,4.93,5.8,4.58,3.23,8.24,0.77,2.36,5.98,6.5,4.63,1.14,2.9,,,,,,
October,,,5.6,8.85,1.3,3.45,6.28,7.43,1.48,5.35,2.79,3.18,3.5,4.12,3.34,2.8,5.86,4.6,2.8,2.4,2.79,2.6,1.72,3.8,6.03,6.46,4.34,4.24,6.92,6.15,7.25,2.36,10.06,6.28,5.28,,,,,,
November,,,3.5,3.75,2.68,5.56,4.72,3.1,2.8,1.25,3.97,3.85,2.04,3.05,4.4,2.2,3.4,4.41,2.35,2.35,1.21,2.6,3.7,3.74,3.1,4.8,5.07,5.08,6.66,8.34,5.3,5.93,3.9,3.15,2.72,,,,,,
December,,,3.1,2.13,2.15,0.75,2.44,2.9,2.85,5.3,7.6,6.65,4.1,1.67,6.1,7.3,3.28,1.97,5.3,6.1,4,6,3.13,4.65,4.13,2.96,2.83,1.27,2.63,7.51,3.67,2.53,1.6,0.5,6.83,,,,,,
Total,,,37.41,46.82,30.22,35.24,39.57,41.2,36.19,40.72,43.64,34.03,48.42,33.04,42.29,40.43,41.22,32.06,45.61,34.36,41.47,31.12,41.99,46.74,48.08,41.53,,50.12,49.93,43.44,55.19,60.77,48.47,35.5,39.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Edale Cross. Altitudes match. Gauge moved 1 furlong (200m) 30 July 1902. Gauge moved to Upper Sett about 600 yards SW in 1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
