"NOTTINGHAM (STOKE BARDOLPH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2607,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.08,2.52,3.88,2.37,1.63,1.81,1.55,3.83,1.12,0.86,,
February,1.95,0.65,0.57,2.74,1.95,2.47,1.23,1.25,0.66,4.38,,
March,2.20,1.57,0.64,0.36,0.71,0.95,4.10,0.39,1.34,0.98,,
April,1.21,0.99,0.69,2.30,1.53,1.42,1.95,0.96,1.95,2.39,,
May,1.96,3.29,2.53,1.14,2.26,2.00,1.45,2.48,2.69,2.12,,
June,0.55,0.65,1.47,1.53,2.57,2.75,-999.00,1.77,0.61,1.31,,
July,3.85,2.57,0.39,2.16,2.11,1.61,1.37,1.09,3.32,2.07,,
August,4.37,1.82,1.94,2.98,1.95,4.82,0.15,3.10,2.18,2.32,,
September,0.52,0.91,1.97,3.21,1.72,2.52,1.11,2.69,1.80,2.71,,
October,2.58,1.83,1.64,1.96,2.56,1.24,0.26,2.06,4.82,0.71,,
November,2.76,1.49,1.63,3.84,0.37,4.03,1.51,1.16,2.39,4.02,,
December,0.70,1.55,0.73,1.17,1.67,2.09,1.79,2.98,1.90,1.45,,
Total,25.73,19.84,18.08,25.76,21.03,27.71,18.05,23.76,24.78,25.32,,
Calc annual,25.73,19.84,18.08,25.76,21.03,27.71,16.47,23.76,24.78,25.32,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.00,,
