"SHOBNALL, BURTON ON TRENT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2360,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.68,0.41,2.38,3.05,2.16,1.40,2.63,2.15,0.83,0.76,,
February,1.73,3.95,1.43,2.29,1.35,2.25,0.45,0.53,0.46,1.84,,
March,0.71,2.27,1.89,1.09,1.34,0.73,2.93,1.05,2.26,3.31,,
April,1.65,0.63,3.26,1.93,1.49,2.29,2.07,1.22,1.55,2.88,,
May,1.73,1.29,2.51,1.05,1.22,1.97,5.38,1.40,0.47,3.78,,
June,2.72,2.01,4.77,3.31,1.63,3.09,1.56,1.36,1.69,0.69,,
July,5.60,0.89,3.13,2.19,2.72,0.25,3.37,1.44,5.37,2.26,,
August,1.34,4.34,1.55,1.35,1.50,1.48,1.64,1.74,2.52,3.00,,
September,3.20,1.47,2.04,4.29,2.81,3.34,1.73,1.84,1.16,2.34,,
October,4.31,2.88,5.20,2.08,1.23,4.32,3.56,1.94,0.47,2.56,,
November,1.82,2.25,3.61,3.34,0.85,3.05,1.83,1.34,3.29,0.77,,
December,3.49,2.46,4.73,1.11,2.57,0.64,3.21,1.18,1.65,2.09,,
Total,28.98,24.85,36.50,27.08,20.87,24.81,30.36,17.19,21.72,26.28,,
Calc annual,28.98,24.85,36.50,27.08,20.87,24.81,30.36,17.19,21.72,26.28,,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
