LIVERPOOL HUSKISSON STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ342926,Long,-2.991701,Lat,53.426068,Elevation,40,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,3.29,1.38,3.58,1.25,2.19,3.36,1.26,1.36,1.88,3.29,4.26,2.14,2.1,2.35,2.26,1.25,4.79,1.92,1.81,1.4,2.86,0.81,3.95,3.43,1.25,2.54,2.1,1.88,1.84,2.85,3.74,3.69,3.4,,,,,,,,
February,,,,,,,,,,,0.74,0.11,1.73,3.4,3.4,0.32,1.41,2.42,1.87,1.45,3.74,1.65,1.74,2.01,4.17,1.07,2.31,1.4,2.47,0.73,2.33,2.14,1.27,0.58,1.25,2.2,3.15,0.53,2.41,1.3,3.26,0.19,2.82,,,,,,,,
March,,,,,,,,,,,2.17,1.03,1.47,0.57,1.8,3.14,3.62,2.46,0.91,1.29,1.13,1.95,1.92,3.11,1.48,3.14,2.59,1.88,2.81,2.52,0.6,1.27,4.53,2.8,2.83,1.19,1.92,2.71,1.06,6.86,4.91,1.88,1.68,,,,,,,,
April,,,,,,,,,,,1.18,1.83,1.46,0.3,2.17,1.97,1.43,2.38,1.82,2.28,1.3,1.58,1.85,1.77,1.08,2.33,0.86,0.95,2.67,2.7,2.95,1.73,0.18,2.88,0.6,1.15,1.96,1.4,1.07,0.82,4.96,1.06,1.83,,,,,,,,
May,,,,,,,,,,,1.94,2.29,2.6,1.71,2.23,0.8,0.54,1.34,4.31,2.26,1.75,0.73,3.08,2.91,1.73,0.32,2.34,2.86,3.55,1.3,2.24,0.82,1.76,2.42,1.7,1.05,2.64,3.29,2.29,1.25,4.1,1.67,1.36,,,,,,,,
June,,,,,,,,,,,2.1,3.97,3.39,1.99,2.03,1.24,2.91,3.88,2.36,2.95,2.17,1.76,1.41,1.96,1.08,2.02,1.33,5.15,2.18,2.63,3.68,2.62,3.16,2.17,1.2,0.8,1.79,1.76,1.57,1.39,2.62,0.17,1.98,,,,,,,,
July,,,,,,,,,,2.82,2.5,3.46,2.57,2.68,2.75,4.42,2.5,0.75,0.37,2.05,1.05,1.6,1.58,2.15,1.19,1.67,0.9,2.61,2.93,3.97,3.88,0.15,3.32,2.68,3.5,2.98,1.3,0.98,4.2,1.56,6.23,0.98,4.02,,,,,,,,
August,,,,,,,,,,4.95,3.51,5.15,3.86,2.93,3.49,2.52,2.52,4.08,3.9,1.61,7.39,2.97,1.88,3.9,3.83,3.34,2.9,3.1,2.8,2.9,3.72,2.71,5.55,2.18,1.29,5.14,2.23,6.18,1.87,4.2,1.64,4.76,3.1,,,,,,,,
September,,,,,,,,,,2.4,2.01,3.53,3.3,4.06,0.74,1.32,4.89,4.4,1.15,4.39,0.63,0.73,0.68,5.13,2.23,1.65,1.49,0.6,3.54,2.48,0.38,4.03,1.04,1.82,1.99,1.43,2.49,1.36,7,2.38,3,1.51,3.05,,,,,,,,
October,,,,,,,,,,2.73,3.16,3.04,6.93,2.45,3.78,3.93,4.02,1.56,3.32,3.02,3.98,3.63,2.59,7.86,1.51,3.3,5.51,3.77,2.4,4.31,3,2.78,2.75,2.24,1.43,2.2,4.58,7.2,2.8,3.03,1.31,2.72,0.27,,,,,,,,
November,,,,,,,,,,2.49,6.76,3.65,2.48,2.01,2.59,2.73,1.43,4.39,1.74,1.4,2.92,2.72,1.69,3.07,1.87,3.87,2.09,3.3,2.27,1.12,4.92,2.77,2.53,3.13,2.06,2.31,2.83,3.4,2.04,1.98,0.76,1.94,1.88,,,,,,,,
December,,,,,,,,,,2.75,0.92,4.73,2.02,3.5,3.05,2.99,3.84,3.02,1.87,3.32,2.69,3.43,2.62,1.7,2.67,0.59,3.28,1.97,3.29,6.37,3.07,4.04,2.31,2.13,3.89,5.08,1.99,1.87,6.39,5.53,2.32,4.56,4.03,,,,,,,,
Total,,,,,,,,,,,30.28,34.17,35.39,26.85,30.22,28.74,30.37,32.04,25.5,29.31,33.01,24.89,23.14,37.92,25.1,24.55,30.39,29.51,32.72,32.43,33.63,25.87,32.35,28.46,22.99,28.07,28.98,32.56,34.54,33.15,38.85,25.13,29.42,,,,,,,,
