"TAFF FECHAN (PENTWYN RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.47,9.90,7.16,5.49,8.03,8.44,10.39,7.70,14.56,2.86,12.94,
February,4.49,0.28,9.98,16.10,0.91,12.54,6.18,6.05,8.25,1.65,0.85,
March,8.32,7.76,6.54,2.26,3.36,1.48,2.10,7.22,6.95,1.20,4.79,
April,11.05,1.42,4.83,5.40,6.35,5.28,4.04,2.54,2.10,1.12,5.59,
May,4.93,2.58,1.70,3.85,5.68,8.34,3.93,2.55,1.03,6.44,3.00,
June,2.89,0.50,2.16,1.35,3.39,0.00,2.95,5.68,6.16,4.41,3.14,
July,9.05,4.39,7.81,4.57,7.70,3.26,3.63,5.99,4.32,4.92,6.17,
August,2.91,6.99,5.19,5.56,8.17,5.93,6.97,10.95,5.63,4.88,7.46,
September,6.11,3.72,4.97,5.96,10.72,5.22,3.12,10.14,2.54,2.53,7.94,
October,6.21,2.54,2.02,12.00,9.20,9.61,6.41,7.78,13.21,9.79,9.54,
November,4.16,5.32,3.06,5.32,5.95,3.74,15.17,6.88,12.38,18.41,9.24,
December,10.06,7.12,8.91,5.96,10.77,6.42,0.68,4.24,6.74,18.37,7.40,
Total,81.65,52.52,64.33,73.82,80.23,70.26,65.57,77.72,83.87,76.58,78.06,
Calc annual,81.65,52.52,64.33,73.82,80.23,70.26,65.57,77.72,83.87,76.58,78.06,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
