"HINTON BLEWETT MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1971,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.36,2.42,4.83,4.48,6.81,4.42,8.85,1.57,6.66,
February,,,6.23,9.14,0.65,6.01,2.80,4.62,3.61,1.19,0.79,
March,,,4.12,1.83,1.90,0.55,1.60,4.50,4.44,0.25,2.46,
April,,,3.08,3.20,4.84,2.41,3.38,1.65,2.13,1.27,2.55,
May,,,1.02,1.87,5.61,5.18,3.18,1.35,1.05,2.64,2.15,
June,,,2.15,0.71,3.22,0.03,3.13,4.45,2.92,1.69,0.60,
July,,,5.03,1.83,4.19,4.48,4.28,6.60,3.74,2.02,3.27,
August,,,4.06,5.22,3.52,4.45,2.71,6.61,4.48,4.26,6.05,
September,,,2.90,3.89,4.09,3.87,2.15,7.18,1.73,0.61,5.19,
October,,,1.82,6.18,7.09,4.99,6.02,3.22,7.56,6.36,3.77,
November,,,2.58,4.22,3.63,3.10,8.46,4.26,4.37,10.90,6.10,
December,,,5.53,4.49,5.62,4.67,0.78,3.62,4.63,9.44,5.04,
Total,,,42.88,45.00,49.19,44.22,45.30,52.48,49.51,42.20,44.63,
Calc annual,0.00,0.00,42.88,45.00,49.19,44.22,45.30,52.48,49.51,42.20,44.63,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,
