"HINTON BLEWETT MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1971,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.12,4.68,3.94,3.43,0.87,4.67,5.77,4.64,5.76,2.81,,
February,3.02,0.10,4.08,0.51,3.63,4.05,6.58,1.49,2.40,2.82,,
March,1.16,2.61,4.37,3.19,0.97,3.45,5.08,0.22,2.03,3.24,,
April,2.99,4.20,1.39,2.84,5.04,2.52,3.15,0.20,4.16,2.30,,
May,3.63,6.88,2.12,1.65,1.59,1.11,2.61,2.16,1.01,2.83,,
June,3.86,1.98,1.33,1.49,5.24,3.17,1.65,1.38,2.90,0.70,,
July,5.09,4.15,2.11,1.51,0.50,6.35,4.20,3.52,4.36,4.24,,
August,4.51,1.26,1.51,3.79,1.80,0.65,1.06,4.08,2.94,0.14,,
September,1.73,6.27,2.46,4.12,7.09,3.64,2.38,3.14,1.19,1.66,,
October,1.43,7.17,2.97,2.80,5.53,2.29,3.70,7.95,3.82,4.62,,
November,4.89,2.71,0.64,1.98,8.10,4.79,2.27,6.83,9.27,10.51,,
December,1.58,2.91,1.15,9.72,4.69,4.44,2.37,4.82,3.95,2.21,,
Total,37.01,44.92,28.07,37.03,45.05,41.13,40.82,40.43,43.79,38.08,,
Calc annual,37.01,44.92,28.07,37.03,45.05,41.13,40.82,40.43,43.79,38.08,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
