"HAWKHURST, HENSILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,255,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.18,1.70,2.75,4.30,0.72,3.87,1.20,1.50,3.44,4.74,,
February,3.67,1.37,2.39,1.11,4.44,4.82,5.11,0.89,1.03,2.01,,
March,2.01,2.49,4.09,2.45,6.24,0.87,4.05,1.70,0.94,3.70,,
April,1.56,1.97,0.05,3.25,1.38,1.37,1.52,1.60,1.87,3.32,,
May,2.79,0.96,0.63,0.76,1.11,4.22,2.13,1.90,1.31,0.50,,
June,2.04,2.37,3.52,0.28,0.81,0.71,3.09,2.30,0.53,0.57,,
July,2.37,0.74,1.65,4.10,1.66,3.77,0.92,3.05,3.69,2.39,,
August,2.14,1.15,7.21,0.76,0.92,0.94,2.94,6.37,1.40,3.42,,
September,0.44,1.47,3.93,3.08,1.19,2.66,1.39,0.96,6.18,1.20,,
October,3.38,6.49,4.66,4.65,3.11,1.76,5.88,4.60,2.73,0.87,,
November,5.21,5.95,2.68,3.80,4.67,3.27,4.57,1.59,2.28,2.57,,
December,4.47,6.29,3.82,1.26,8.15,8.15,4.42,2.83,1.92,3.40,,
Total,33.26,32.95,37.38,29.80,34.40,36.41,37.22,29.29,27.32,28.69,,
Calc annual,33.26,32.95,37.38,29.80,34.40,36.41,37.22,29.29,27.32,28.69,,
Difference,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
